Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
39.44,23.4,5,1.0,0.0,0.0,0.0,1.0,4.0
23.4,12.8,4,0.0,2.0,0.0,1.0,1.0,3.0
43.7,11.2,7,0.0,2.0,0.0,0.0,2.0,3.0
11.61,13.6,7,2.0,1.0,1.0,0.0,2.0,4.0
39.61,21.9,4,0.0,2.0,0.0,0.0,0.0,4.0
35.84,10.5,7,2.0,1.0,1.0,1.0,1.0,4.0
35.61,18.7,5,2.0,0.0,0.0,1.0,2.0,1.0
38.64,24.9,6,1.0,1.0,1.0,0.0,1.0,2.0
35.2,22.8,5,2.0,1.0,0.0,0.0,1.0,2.0
29.68,17.8,4,2.0,1.0,1.0,0.0,2.0,4.0
9.38,11.0,4,1.0,0.0,0.0,0.0,0.0,3.0
5.33,22.5,7,2.0,2.0,0.0,0.0,1.0,0.0
41.75,19.0,5,1.0,0.0,1.0,1.0,2.0,4.0
29.28,11.7,5,0.0,2.0,0.0,0.0,0.0,3.0
36.66,11.4,4,1.0,1.0,0.0,0.0,1.0,3.0
23.74,23.6,5,2.0,1.0,0.0,0.0,2.0,1.0
8.81,20.0,4,1.0,1.0,1.0,1.0,1.0,1.0
9.13,22.4,5,2.0,1.0,0.0,1.0,2.0,2.0
32.11,23.2,5,0.0,1.0,0.0,0.0,2.0,2.0
21.64,18.6,5,1.0,2.0,1.0,1.0,1.0,0.0
12.22,17.8,4,0.0,2.0,1.0,1.0,1.0,0.0
24.16,16.5,7,2.0,1.0,1.0,1.0,2.0,0.0
6.63,14.8,5,2.0,0.0,1.0,1.0,0.0,0.0
27.86,16.5,4,0.0,0.0,1.0,1.0,1.0,3.0
15.03,21.6,4,1.0,1.0,0.0,1.0,2.0,3.0
36.7,19.0,5,1.0,2.0,0.0,0.0,2.0,2.0
16.72,23.4,5,2.0,0.0,0.0,1.0,0.0,1.0
22.66,16.7,7,0.0,0.0,1.0,1.0,0.0,1.0
4.48,19.1,4,0.0,0.0,0.0,0.0,0.0,4.0
6.97,19.5,4,1.0,1.0,1.0,0.0,1.0,3.0
20.09,18.9,6,1.0,0.0,1.0,0.0,2.0,0.0
23.68,20.5,4,1.0,0.0,0.0,0.0,2.0,0.0
28.6,13.6,7,0.0,0.0,1.0,1.0,2.0,4.0
15.96,17.7,6,1.0,0.0,1.0,1.0,0.0,1.0
32.49,11.6,6,1.0,2.0,0.0,1.0,2.0,0.0
39.27,15.8,6,2.0,1.0,1.0,1.0,1.0,1.0
35.97,17.3,5,1.0,1.0,1.0,0.0,0.0,4.0
5.62,19.8,5,1.0,2.0,0.0,1.0,0.0,1.0
23.7,24.3,4,0.0,2.0,1.0,1.0,0.0,1.0
8.3,19.0,6,0.0,1.0,1.0,0.0,0.0,1.0
13.92,21.2,7,2.0,0.0,0.0,1.0,1.0,0.0
44.45,17.6,5,1.0,0.0,0.0,1.0,2.0,2.0
9.84,19.5,7,2.0,1.0,0.0,1.0,1.0,3.0
24.45,11.1,7,0.0,0.0,0.0,1.0,2.0,1.0
29.34,13.8,5,2.0,2.0,1.0,0.0,1.0,1.0
32.8,15.4,5,0.0,0.0,1.0,0.0,0.0,1.0
26.95,17.1,5,2.0,0.0,0.0,0.0,0.0,2.0
4.4,10.7,5,2.0,0.0,1.0,0.0,1.0,4.0
17.38,12.1,6,1.0,1.0,1.0,0.0,1.0,0.0
25.23,14.2,6,2.0,2.0,0.0,1.0,2.0,2.0
7.6,24.6,6,1.0,0.0,0.0,1.0,1.0,1.0
18.38,15.0,6,1.0,1.0,1.0,0.0,1.0,2.0
5.36,17.2,4,1.0,0.0,0.0,0.0,2.0,2.0
7.22,12.9,6,1.0,2.0,0.0,0.0,2.0,2.0
20.27,19.2,5,2.0,0.0,0.0,1.0,2.0,4.0
9.44,14.2,7,0.0,2.0,1.0,0.0,1.0,3.0
27.27,13.1,6,0.0,0.0,0.0,1.0,2.0,0.0
32.27,17.7,4,0.0,2.0,1.0,1.0,0.0,4.0
36.82,10.1,5,2.0,0.0,1.0,1.0,0.0,4.0
12.21,10.1,7,1.0,2.0,1.0,1.0,0.0,3.0
10.87,13.3,7,0.0,0.0,0.0,0.0,1.0,4.0
8.29,10.6,6,2.0,0.0,0.0,1.0,0.0,2.0
30.09,11.6,7,1.0,1.0,0.0,1.0,1.0,2.0
32.97,15.1,6,0.0,1.0,0.0,0.0,1.0,1.0
5.3,22.0,6,1.0,2.0,0.0,1.0,0.0,4.0
42.38,18.6,5,0.0,0.0,1.0,1.0,2.0,1.0
6.13,17.7,5,0.0,2.0,1.0,1.0,1.0,0.0
26.19,14.4,4,0.0,1.0,1.0,0.0,0.0,2.0
33.07,24.0,5,1.0,2.0,0.0,1.0,1.0,0.0
39.71,16.0,5,2.0,2.0,1.0,1.0,2.0,3.0
33.28,11.3,6,1.0,1.0,1.0,0.0,2.0,2.0
36.87,19.3,5,0.0,0.0,0.0,0.0,0.0,0.0
17.92,11.7,6,1.0,2.0,0.0,1.0,1.0,3.0
37.41,15.2,6,2.0,1.0,1.0,1.0,1.0,0.0
7.28,17.6,5,1.0,0.0,1.0,0.0,1.0,3.0
40.69,23.1,4,2.0,1.0,0.0,1.0,1.0,3.0
26.45,17.4,4,2.0,2.0,0.0,0.0,0.0,2.0
37.51,20.5,7,1.0,0.0,0.0,1.0,2.0,1.0
22.55,24.9,7,0.0,0.0,0.0,0.0,0.0,3.0
30.39,12.0,5,2.0,1.0,1.0,1.0,1.0,3.0
25.58,14.1,4,1.0,1.0,1.0,0.0,1.0,2.0
34.0,15.9,6,2.0,1.0,0.0,0.0,2.0,1.0
7.35,16.3,7,0.0,0.0,1.0,0.0,1.0,4.0
6.47,16.2,6,1.0,0.0,1.0,0.0,0.0,4.0
14.13,23.6,7,1.0,2.0,0.0,0.0,0.0,1.0
10.54,20.7,5,1.0,0.0,1.0,1.0,2.0,0.0
39.74,19.1,4,0.0,2.0,1.0,1.0,0.0,2.0
12.99,14.6,7,2.0,1.0,1.0,0.0,0.0,1.0
44.01,22.4,4,1.0,1.0,0.0,1.0,0.0,4.0
17.81,24.3,6,2.0,0.0,0.0,1.0,0.0,3.0
11.47,22.3,5,2.0,1.0,1.0,1.0,1.0,4.0
36.38,10.0,4,0.0,1.0,0.0,1.0,0.0,3.0
31.01,19.5,5,1.0,0.0,0.0,1.0,2.0,2.0
24.43,10.8,4,2.0,2.0,0.0,1.0,2.0,3.0
26.77,13.9,6,1.0,0.0,1.0,0.0,0.0,1.0
33.49,10.9,6,1.0,2.0,1.0,1.0,2.0,3.0
13.37,19.1,5,0.0,0.0,0.0,1.0,0.0,0.0
44.85,20.3,6,1.0,0.0,1.0,1.0,2.0,1.0
43.97,11.7,7,1.0,1.0,1.0,0.0,2.0,2.0
30.66,15.8,4,2.0,0.0,1.0,1.0,0.0,1.0
12.18,16.8,6,0.0,0.0,1.0,1.0,0.0,0.0
31.89,15.5,7,1.0,2.0,1.0,1.0,1.0,2.0
6.96,11.8,5,2.0,1.0,0.0,0.0,0.0,4.0
5.26,16.3,7,0.0,2.0,1.0,1.0,0.0,0.0
14.56,21.3,5,0.0,2.0,1.0,0.0,1.0,2.0
22.97,11.1,5,2.0,1.0,1.0,1.0,0.0,3.0
39.6,11.2,4,2.0,1.0,0.0,0.0,0.0,1.0
33.81,15.3,4,2.0,1.0,0.0,0.0,1.0,2.0
34.45,24.1,7,2.0,0.0,0.0,0.0,0.0,1.0
21.45,20.0,4,2.0,1.0,1.0,1.0,0.0,3.0
18.18,20.2,4,1.0,1.0,0.0,0.0,1.0,2.0
19.21,15.4,4,1.0,1.0,0.0,0.0,1.0,4.0
44.49,18.9,7,0.0,2.0,0.0,0.0,2.0,0.0
5.64,10.2,6,1.0,2.0,0.0,0.0,0.0,2.0
39.55,19.5,4,1.0,0.0,1.0,1.0,2.0,3.0
27.73,23.7,4,1.0,2.0,0.0,1.0,2.0,2.0
21.98,19.2,7,2.0,0.0,0.0,1.0,1.0,1.0
33.74,23.1,6,0.0,2.0,1.0,1.0,0.0,2.0
23.95,20.9,4,0.0,1.0,1.0,0.0,0.0,4.0
39.81,11.8,5,0.0,2.0,0.0,1.0,1.0,2.0
40.93,23.5,7,0.0,0.0,1.0,0.0,2.0,0.0
21.29,11.0,4,1.0,2.0,0.0,1.0,1.0,2.0
15.35,18.0,4,1.0,1.0,1.0,1.0,0.0,1.0
28.29,12.1,5,2.0,0.0,1.0,1.0,1.0,2.0
41.41,10.2,5,0.0,1.0,0.0,0.0,0.0,4.0
12.64,16.3,7,1.0,1.0,1.0,1.0,2.0,3.0
29.54,14.4,7,1.0,0.0,0.0,1.0,0.0,2.0
29.89,17.3,5,2.0,1.0,1.0,1.0,2.0,2.0
34.06,18.7,7,2.0,1.0,0.0,0.0,2.0,0.0
9.39,10.7,5,2.0,2.0,1.0,1.0,0.0,4.0
33.35,11.8,4,1.0,1.0,1.0,1.0,0.0,3.0
41.27,18.4,5,1.0,1.0,1.0,0.0,2.0,1.0
11.37,15.1,5,2.0,1.0,1.0,0.0,1.0,2.0
13.74,20.9,6,0.0,1.0,1.0,1.0,0.0,3.0
43.83,19.8,5,2.0,0.0,0.0,1.0,2.0,1.0
11.42,22.7,5,2.0,2.0,1.0,1.0,2.0,4.0
39.03,20.4,6,2.0,1.0,0.0,0.0,1.0,4.0
24.18,16.4,7,2.0,1.0,0.0,0.0,0.0,3.0
14.14,20.1,6,1.0,0.0,0.0,0.0,2.0,1.0
39.7,14.1,4,0.0,1.0,1.0,1.0,1.0,4.0
22.26,14.6,6,2.0,0.0,0.0,0.0,2.0,3.0
25.11,21.8,4,0.0,2.0,1.0,1.0,0.0,4.0
18.73,16.7,7,0.0,2.0,0.0,0.0,1.0,4.0
28.31,22.0,6,0.0,1.0,0.0,0.0,2.0,4.0
10.7,22.3,6,2.0,1.0,0.0,0.0,1.0,0.0
20.03,22.9,7,1.0,1.0,0.0,1.0,0.0,1.0
43.75,23.7,4,2.0,0.0,0.0,1.0,1.0,3.0
14.58,16.5,6,0.0,1.0,1.0,1.0,0.0,3.0
30.93,14.8,4,0.0,1.0,0.0,1.0,2.0,1.0
17.33,18.7,6,1.0,2.0,0.0,0.0,0.0,1.0
35.71,15.6,5,2.0,1.0,1.0,1.0,2.0,1.0
9.37,19.0,6,0.0,2.0,1.0,0.0,2.0,1.0
43.76,20.6,7,1.0,1.0,1.0,1.0,0.0,2.0
22.61,20.3,7,0.0,2.0,0.0,1.0,2.0,3.0
13.68,15.6,4,1.0,1.0,0.0,0.0,1.0,2.0
7.01,12.5,6,1.0,2.0,0.0,0.0,2.0,4.0
10.96,16.5,4,2.0,0.0,0.0,1.0,0.0,4.0
25.31,12.1,4,0.0,2.0,0.0,1.0,1.0,3.0
17.82,23.4,5,2.0,2.0,0.0,0.0,1.0,4.0
37.98,15.2,5,0.0,2.0,1.0,0.0,2.0,1.0
21.67,12.3,7,2.0,1.0,1.0,0.0,2.0,2.0
14.2,10.4,4,0.0,1.0,0.0,0.0,0.0,1.0
29.3,19.7,7,2.0,1.0,0.0,0.0,1.0,4.0
32.98,19.6,6,1.0,0.0,0.0,1.0,0.0,2.0
10.85,15.1,4,0.0,0.0,0.0,1.0,2.0,1.0
10.87,11.1,4,0.0,2.0,0.0,1.0,1.0,3.0
5.5,16.1,6,1.0,0.0,1.0,1.0,0.0,1.0
34.19,14.7,6,2.0,2.0,1.0,0.0,0.0,4.0
31.22,20.2,7,0.0,2.0,0.0,0.0,0.0,2.0
23.46,19.1,7,0.0,2.0,1.0,0.0,0.0,3.0
38.61,15.5,6,2.0,0.0,0.0,1.0,0.0,2.0
37.03,13.3,7,1.0,1.0,0.0,0.0,1.0,3.0
28.0,24.8,6,2.0,0.0,0.0,0.0,0.0,2.0
39.6,16.8,4,2.0,2.0,1.0,1.0,1.0,4.0
12.44,20.3,4,2.0,2.0,1.0,1.0,0.0,3.0
8.59,12.1,5,0.0,0.0,0.0,1.0,2.0,0.0
15.06,17.3,4,1.0,2.0,1.0,0.0,2.0,2.0
6.34,10.4,6,1.0,2.0,1.0,0.0,0.0,2.0
25.78,17.6,7,2.0,0.0,0.0,1.0,2.0,1.0
42.4,24.5,5,0.0,0.0,1.0,1.0,1.0,3.0
5.61,15.8,7,2.0,0.0,1.0,0.0,0.0,0.0
9.01,10.6,6,0.0,2.0,0.0,1.0,1.0,4.0
22.54,10.5,4,0.0,2.0,0.0,0.0,0.0,1.0
42.29,15.8,5,0.0,1.0,1.0,1.0,2.0,0.0
16.96,12.4,6,0.0,1.0,0.0,1.0,1.0,3.0
24.8,10.4,5,1.0,0.0,1.0,1.0,2.0,0.0
5.7,21.3,5,0.0,1.0,0.0,0.0,2.0,2.0
10.08,16.9,4,0.0,2.0,0.0,0.0,0.0,2.0
44.45,14.3,6,2.0,1.0,0.0,1.0,1.0,1.0
43.57,23.5,7,2.0,2.0,0.0,0.0,2.0,3.0
4.2,11.7,5,1.0,0.0,1.0,1.0,0.0,3.0
43.02,24.3,5,2.0,0.0,0.0,1.0,0.0,0.0
30.2,14.7,7,0.0,2.0,0.0,0.0,0.0,1.0
39.58,23.3,6,2.0,1.0,0.0,0.0,2.0,3.0
22.64,19.0,5,1.0,0.0,1.0,0.0,0.0,2.0
25.14,22.4,5,2.0,0.0,1.0,0.0,1.0,0.0
24.04,24.8,5,2.0,1.0,0.0,1.0,1.0,4.0
31.34,14.3,6,1.0,1.0,0.0,0.0,2.0,2.0
9.73,24.4,6,1.0,2.0,0.0,0.0,1.0,1.0
5.23,15.8,7,0.0,1.0,0.0,1.0,0.0,3.0
16.63,15.8,6,2.0,1.0,0.0,1.0,2.0,2.0
32.89,15.1,6,0.0,1.0,0.0,1.0,0.0,4.0
12.28,18.1,4,2.0,2.0,1.0,1.0,2.0,4.0
31.61,12.3,7,2.0,2.0,0.0,0.0,2.0,1.0
43.77,18.3,5,0.0,0.0,0.0,0.0,0.0,2.0
7.85,18.1,6,2.0,2.0,0.0,1.0,1.0,0.0
31.58,21.4,5,2.0,0.0,0.0,1.0,1.0,2.0
22.19,22.5,5,2.0,1.0,0.0,0.0,2.0,4.0
39.59,16.6,4,1.0,0.0,0.0,0.0,0.0,1.0
11.26,14.5,6,0.0,0.0,1.0,0.0,0.0,1.0
32.4,13.9,7,1.0,1.0,1.0,0.0,2.0,0.0
38.36,12.9,6,0.0,0.0,1.0,0.0,1.0,1.0
42.73,10.9,5,0.0,2.0,1.0,1.0,0.0,1.0
32.01,15.1,7,2.0,2.0,1.0,1.0,1.0,1.0
24.38,14.1,6,0.0,2.0,1.0,1.0,1.0,1.0
29.33,24.5,5,1.0,2.0,0.0,1.0,2.0,1.0
39.63,18.4,5,1.0,0.0,0.0,0.0,2.0,4.0
27.39,15.2,4,1.0,0.0,0.0,1.0,1.0,2.0
5.25,18.7,4,0.0,1.0,0.0,0.0,0.0,3.0
42.17,12.1,4,1.0,0.0,0.0,0.0,0.0,1.0
32.27,16.7,5,0.0,0.0,0.0,0.0,2.0,3.0
31.74,19.4,6,1.0,0.0,1.0,0.0,1.0,3.0
12.84,17.3,4,1.0,1.0,0.0,0.0,0.0,4.0
31.01,16.0,6,0.0,2.0,1.0,0.0,0.0,1.0
20.15,24.9,4,1.0,0.0,1.0,0.0,2.0,3.0
30.7,23.2,7,2.0,1.0,0.0,1.0,1.0,1.0
8.37,19.4,7,0.0,1.0,0.0,0.0,0.0,0.0
30.97,18.5,4,0.0,1.0,0.0,1.0,2.0,0.0
44.98,19.3,5,0.0,2.0,0.0,1.0,0.0,0.0
5.98,13.0,4,2.0,0.0,0.0,0.0,0.0,3.0
44.06,15.9,4,0.0,1.0,0.0,0.0,0.0,0.0
20.68,10.6,5,1.0,2.0,0.0,1.0,2.0,4.0
39.7,17.1,7,1.0,1.0,1.0,1.0,1.0,4.0
36.08,18.1,6,1.0,1.0,0.0,1.0,2.0,3.0
27.25,13.4,4,0.0,1.0,0.0,1.0,1.0,1.0
34.28,24.5,5,1.0,1.0,1.0,0.0,0.0,2.0
40.02,23.6,4,0.0,1.0,0.0,0.0,1.0,1.0
20.57,20.8,5,1.0,2.0,0.0,0.0,0.0,1.0
17.41,18.0,6,2.0,0.0,1.0,1.0,0.0,1.0
31.37,23.0,6,2.0,0.0,0.0,0.0,2.0,1.0
37.12,12.0,7,2.0,0.0,0.0,1.0,0.0,2.0
35.25,21.9,5,2.0,0.0,0.0,0.0,2.0,0.0
36.71,11.9,5,0.0,2.0,0.0,1.0,1.0,1.0
21.86,21.9,7,1.0,2.0,0.0,0.0,1.0,4.0
37.53,14.1,7,2.0,2.0,0.0,0.0,0.0,3.0
8.93,23.2,5,0.0,1.0,1.0,1.0,2.0,3.0
26.32,24.2,7,2.0,1.0,0.0,1.0,0.0,4.0
4.24,12.2,6,2.0,1.0,0.0,1.0,2.0,1.0
17.31,16.9,4,0.0,0.0,1.0,1.0,2.0,2.0
19.02,24.7,6,0.0,1.0,1.0,1.0,2.0,0.0
20.24,17.3,7,1.0,0.0,0.0,0.0,1.0,3.0
32.51,23.0,5,1.0,1.0,1.0,1.0,2.0,0.0
19.93,18.8,5,2.0,0.0,0.0,0.0,1.0,2.0
22.4,15.6,6,2.0,1.0,0.0,0.0,2.0,3.0
13.74,14.3,5,1.0,1.0,1.0,0.0,1.0,0.0
19.3,13.0,7,1.0,2.0,0.0,0.0,1.0,2.0
13.32,21.4,6,0.0,1.0,0.0,0.0,1.0,0.0
7.0,15.8,5,1.0,1.0,1.0,1.0,0.0,1.0
28.74,17.7,4,1.0,2.0,1.0,1.0,2.0,2.0
31.4,17.4,4,2.0,0.0,1.0,0.0,0.0,0.0
29.4,18.7,7,1.0,2.0,1.0,0.0,2.0,1.0
23.0,23.0,5,2.0,2.0,0.0,1.0,2.0,1.0
19.57,24.7,7,1.0,0.0,1.0,1.0,0.0,2.0
39.4,16.1,6,0.0,1.0,1.0,0.0,1.0,4.0
25.28,22.4,4,1.0,0.0,1.0,1.0,2.0,3.0
23.65,21.5,6,1.0,1.0,1.0,1.0,1.0,2.0
5.05,18.6,5,1.0,1.0,1.0,1.0,0.0,1.0
17.99,24.3,7,2.0,0.0,0.0,0.0,1.0,1.0
19.59,13.0,7,0.0,2.0,1.0,1.0,2.0,2.0
20.35,11.6,7,1.0,0.0,0.0,0.0,2.0,4.0
27.79,22.8,6,2.0,1.0,1.0,0.0,2.0,3.0
25.88,16.6,4,0.0,0.0,1.0,0.0,0.0,0.0
28.92,22.7,6,2.0,0.0,1.0,0.0,2.0,2.0
35.36,23.4,6,2.0,1.0,1.0,0.0,0.0,3.0
37.33,10.9,5,0.0,2.0,1.0,1.0,1.0,3.0
33.44,23.3,5,1.0,0.0,1.0,0.0,2.0,1.0
43.18,16.7,5,2.0,1.0,1.0,0.0,2.0,0.0
4.75,17.7,4,2.0,1.0,1.0,0.0,2.0,2.0
12.03,19.4,4,1.0,0.0,0.0,1.0,1.0,1.0
4.31,23.9,5,1.0,2.0,1.0,1.0,2.0,1.0
30.55,10.3,5,0.0,0.0,0.0,1.0,0.0,4.0
40.82,17.2,4,0.0,2.0,1.0,1.0,1.0,3.0
13.98,20.3,7,0.0,2.0,0.0,1.0,1.0,2.0
42.01,20.8,4,1.0,2.0,1.0,1.0,1.0,2.0
6.47,20.4,4,2.0,2.0,1.0,1.0,1.0,2.0
42.31,12.0,4,2.0,0.0,1.0,0.0,1.0,1.0
18.42,14.5,5,0.0,1.0,0.0,0.0,0.0,4.0
8.16,15.4,7,1.0,1.0,0.0,1.0,1.0,0.0
23.92,22.1,4,2.0,1.0,0.0,0.0,2.0,1.0
14.53,14.2,5,0.0,1.0,0.0,0.0,1.0,0.0
15.68,13.2,6,2.0,1.0,1.0,1.0,1.0,4.0
16.6,24.4,6,2.0,1.0,1.0,0.0,1.0,3.0
36.92,10.1,4,1.0,0.0,1.0,0.0,1.0,2.0
26.11,25.0,6,1.0,2.0,0.0,1.0,1.0,0.0
16.76,20.2,7,2.0,1.0,1.0,0.0,0.0,1.0
29.02,22.4,6,0.0,0.0,0.0,1.0,0.0,0.0
33.36,14.4,6,1.0,1.0,0.0,1.0,1.0,3.0
15.18,10.2,7,2.0,1.0,0.0,0.0,0.0,2.0
20.96,21.1,4,1.0,2.0,0.0,0.0,2.0,0.0
9.0,22.5,4,1.0,2.0,0.0,0.0,1.0,3.0
11.43,21.1,7,1.0,2.0,1.0,1.0,2.0,1.0
31.93,12.1,7,2.0,1.0,0.0,1.0,2.0,4.0
11.44,21.3,7,0.0,1.0,0.0,1.0,1.0,1.0
25.53,21.5,6,0.0,1.0,1.0,0.0,2.0,2.0
33.07,19.9,7,0.0,2.0,0.0,0.0,2.0,1.0
8.38,21.5,5,1.0,0.0,0.0,1.0,2.0,1.0
27.26,22.7,6,2.0,1.0,1.0,0.0,1.0,1.0
14.52,19.2,4,1.0,1.0,1.0,0.0,1.0,1.0
43.48,11.3,4,0.0,1.0,1.0,1.0,2.0,2.0
23.83,17.3,4,0.0,0.0,0.0,1.0,1.0,3.0
37.05,11.2,6,2.0,1.0,1.0,0.0,1.0,0.0
26.56,16.1,5,1.0,0.0,1.0,1.0,2.0,4.0
5.78,16.1,7,0.0,1.0,1.0,0.0,1.0,0.0
29.96,11.0,7,2.0,0.0,0.0,1.0,0.0,0.0
43.01,15.2,4,1.0,1.0,1.0,1.0,1.0,4.0
28.67,11.7,4,1.0,2.0,0.0,1.0,0.0,2.0
37.59,22.1,6,0.0,2.0,0.0,0.0,2.0,4.0
40.25,24.2,5,0.0,2.0,1.0,0.0,1.0,2.0
13.35,11.1,7,1.0,2.0,0.0,1.0,2.0,0.0
12.69,24.3,6,1.0,1.0,0.0,1.0,2.0,2.0
29.05,17.8,7,0.0,2.0,1.0,1.0,2.0,3.0
20.85,14.5,4,1.0,0.0,0.0,0.0,2.0,4.0
38.43,11.2,7,0.0,2.0,1.0,1.0,2.0,3.0
40.9,17.5,5,1.0,2.0,0.0,1.0,1.0,0.0
18.49,21.9,5,0.0,2.0,0.0,1.0,0.0,4.0
13.71,20.6,4,2.0,1.0,1.0,1.0,1.0,0.0
36.0,10.8,5,0.0,2.0,1.0,0.0,1.0,3.0
15.27,11.1,5,0.0,0.0,0.0,0.0,1.0,0.0
37.73,16.0,6,2.0,2.0,0.0,1.0,1.0,4.0
21.37,14.4,7,1.0,2.0,1.0,0.0,0.0,4.0
31.37,13.5,4,2.0,2.0,0.0,0.0,1.0,0.0
7.92,14.2,4,0.0,0.0,0.0,0.0,2.0,4.0
29.58,22.1,4,1.0,2.0,0.0,1.0,1.0,4.0
22.52,23.9,4,2.0,0.0,0.0,0.0,1.0,0.0
28.05,16.1,4,1.0,0.0,1.0,0.0,0.0,3.0
10.89,23.6,5,1.0,2.0,1.0,0.0,0.0,4.0
34.21,14.8,6,2.0,0.0,1.0,1.0,2.0,4.0
39.37,17.1,4,1.0,1.0,1.0,1.0,1.0,4.0
12.89,13.4,6,2.0,2.0,1.0,0.0,1.0,4.0
7.92,19.6,6,0.0,2.0,1.0,0.0,1.0,0.0
4.97,24.7,5,1.0,0.0,0.0,1.0,2.0,3.0
30.32,19.1,4,0.0,0.0,1.0,1.0,0.0,3.0
28.89,15.4,5,0.0,2.0,0.0,0.0,2.0,2.0
26.41,19.7,4,1.0,1.0,0.0,0.0,1.0,4.0
13.51,11.8,5,2.0,0.0,0.0,1.0,0.0,4.0
20.03,23.3,6,1.0,0.0,1.0,1.0,0.0,2.0
28.37,17.5,4,0.0,1.0,0.0,0.0,2.0,3.0
24.37,16.7,7,0.0,1.0,1.0,1.0,0.0,1.0
44.5,18.8,6,2.0,2.0,0.0,0.0,0.0,1.0
9.59,19.4,7,1.0,1.0,0.0,0.0,1.0,3.0
32.5,11.1,6,0.0,2.0,1.0,0.0,1.0,4.0
20.58,20.2,5,0.0,1.0,0.0,1.0,0.0,1.0
21.56,13.6,4,0.0,0.0,0.0,0.0,0.0,0.0
33.42,20.7,6,2.0,2.0,0.0,0.0,2.0,0.0
32.39,22.3,5,0.0,2.0,0.0,1.0,2.0,2.0
44.64,22.1,4,0.0,2.0,1.0,1.0,0.0,3.0
9.26,18.3,4,1.0,1.0,0.0,0.0,1.0,3.0
8.27,17.8,6,1.0,0.0,0.0,0.0,0.0,1.0
33.7,12.1,4,0.0,2.0,1.0,1.0,0.0,4.0
27.71,21.6,6,0.0,2.0,0.0,1.0,1.0,3.0
15.24,14.1,4,1.0,2.0,0.0,1.0,1.0,1.0
7.26,17.5,7,2.0,2.0,0.0,0.0,2.0,1.0
7.51,14.3,5,2.0,0.0,0.0,0.0,2.0,3.0
40.66,12.0,7,2.0,1.0,1.0,0.0,2.0,1.0
11.87,19.4,6,2.0,0.0,0.0,1.0,2.0,2.0
17.26,10.8,7,2.0,2.0,1.0,0.0,1.0,2.0
13.29,21.2,6,2.0,0.0,0.0,1.0,0.0,3.0
18.55,14.8,4,2.0,2.0,0.0,0.0,2.0,4.0
6.85,10.0,4,2.0,1.0,0.0,1.0,2.0,2.0
25.28,17.7,6,1.0,1.0,1.0,0.0,1.0,2.0
6.77,10.7,7,2.0,1.0,0.0,0.0,1.0,3.0
36.81,14.1,4,2.0,2.0,0.0,1.0,0.0,0.0
13.58,20.6,5,2.0,0.0,1.0,1.0,0.0,1.0
26.14,10.9,4,0.0,1.0,1.0,0.0,1.0,2.0
40.08,22.6,5,1.0,2.0,1.0,1.0,2.0,0.0
30.69,10.1,7,1.0,2.0,1.0,1.0,2.0,4.0
25.85,13.7,5,1.0,0.0,0.0,0.0,2.0,0.0
17.3,21.1,5,2.0,1.0,0.0,1.0,0.0,3.0
17.65,14.7,5,2.0,2.0,0.0,0.0,2.0,4.0
31.45,11.5,5,0.0,0.0,0.0,0.0,2.0,4.0
44.76,15.4,4,1.0,1.0,1.0,1.0,1.0,0.0
31.14,14.1,5,2.0,0.0,0.0,1.0,2.0,3.0
26.87,22.6,4,1.0,0.0,0.0,0.0,1.0,2.0
33.96,14.7,5,0.0,2.0,0.0,0.0,2.0,0.0
23.07,21.8,6,0.0,2.0,0.0,0.0,0.0,2.0
6.47,23.4,7,0.0,2.0,1.0,0.0,2.0,0.0
27.05,16.5,5,1.0,0.0,0.0,0.0,2.0,2.0
43.26,23.6,6,2.0,2.0,0.0,0.0,1.0,0.0
11.19,15.7,5,2.0,0.0,0.0,1.0,1.0,4.0
32.29,24.5,5,0.0,0.0,1.0,1.0,1.0,1.0
12.24,11.3,5,2.0,2.0,1.0,1.0,2.0,4.0
25.97,20.3,6,0.0,1.0,0.0,0.0,2.0,2.0
7.96,17.4,7,1.0,1.0,0.0,1.0,0.0,3.0
22.47,15.8,6,0.0,1.0,0.0,0.0,2.0,4.0
35.0,19.5,7,1.0,0.0,1.0,0.0,0.0,1.0
18.25,20.6,5,0.0,0.0,0.0,1.0,1.0,2.0
31.26,10.1,4,2.0,0.0,0.0,0.0,1.0,4.0
36.61,12.5,5,2.0,2.0,0.0,0.0,1.0,0.0
42.01,20.7,7,0.0,0.0,1.0,0.0,0.0,3.0
13.62,20.0,6,2.0,2.0,0.0,0.0,2.0,2.0
20.37,24.5,5,2.0,2.0,0.0,0.0,1.0,4.0
10.25,21.4,6,2.0,1.0,1.0,0.0,2.0,2.0
44.69,24.3,6,1.0,1.0,1.0,1.0,2.0,0.0
42.01,20.5,6,2.0,1.0,0.0,0.0,1.0,1.0
26.14,14.5,5,1.0,2.0,1.0,0.0,0.0,4.0
38.52,11.6,6,0.0,2.0,0.0,0.0,2.0,2.0
25.36,21.7,6,2.0,2.0,1.0,0.0,1.0,2.0
29.57,19.7,5,2.0,0.0,1.0,1.0,2.0,2.0
7.65,10.7,6,2.0,2.0,0.0,1.0,2.0,1.0
