Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
29.15,11.6,5,2.0,1.0,1.0,1.0,2.0,1.0
21.29,11.0,4,1.0,2.0,0.0,1.0,1.0,2.0
15.24,14.1,4,1.0,2.0,0.0,1.0,1.0,1.0
35.61,18.7,5,2.0,0.0,0.0,1.0,2.0,1.0
20.79,15.5,6,1.0,1.0,1.0,1.0,0.0,0.0
24.0,23.4,6,0.0,0.0,0.0,0.0,1.0,3.0
12.61,22.9,7,0.0,2.0,0.0,1.0,1.0,0.0
43.4,19.2,5,2.0,1.0,0.0,1.0,0.0,4.0
34.97,15.4,5,0.0,1.0,0.0,0.0,2.0,2.0
42.04,20.4,4,1.0,1.0,1.0,0.0,1.0,3.0
11.23,21.2,7,2.0,2.0,0.0,1.0,0.0,3.0
22.84,11.1,4,2.0,0.0,0.0,0.0,1.0,4.0
44.87,13.0,4,1.0,1.0,1.0,1.0,1.0,2.0
5.06,20.2,4,1.0,0.0,0.0,0.0,2.0,3.0
42.31,12.0,4,2.0,0.0,1.0,0.0,1.0,1.0
43.57,23.5,7,2.0,2.0,0.0,0.0,2.0,3.0
42.96,10.9,7,2.0,1.0,0.0,1.0,2.0,3.0
31.61,12.3,7,2.0,2.0,0.0,0.0,2.0,1.0
42.42,16.2,4,1.0,2.0,0.0,0.0,2.0,1.0
11.14,17.2,7,1.0,0.0,1.0,0.0,2.0,4.0
26.53,21.6,5,2.0,2.0,0.0,0.0,2.0,4.0
15.02,18.8,7,1.0,0.0,1.0,1.0,1.0,2.0
7.48,18.9,6,1.0,1.0,1.0,1.0,1.0,1.0
24.81,11.9,7,1.0,1.0,0.0,0.0,2.0,4.0
13.18,12.8,6,2.0,0.0,0.0,1.0,2.0,4.0
19.57,24.7,7,1.0,0.0,1.0,1.0,0.0,2.0
5.52,13.0,4,2.0,1.0,0.0,1.0,0.0,4.0
22.51,22.1,4,1.0,1.0,1.0,1.0,1.0,3.0
38.32,12.6,7,1.0,1.0,0.0,0.0,1.0,3.0
11.19,19.0,4,2.0,0.0,1.0,1.0,1.0,3.0
28.45,18.5,5,1.0,1.0,1.0,1.0,2.0,4.0
22.55,24.9,7,0.0,0.0,0.0,0.0,0.0,3.0
20.35,11.6,7,1.0,0.0,0.0,0.0,2.0,4.0
37.54,24.7,6,2.0,1.0,1.0,1.0,1.0,4.0
40.33,22.9,6,0.0,1.0,0.0,0.0,2.0,2.0
29.89,17.3,5,2.0,1.0,1.0,1.0,2.0,2.0
9.44,14.2,7,0.0,2.0,1.0,0.0,1.0,3.0
23.4,12.8,4,0.0,2.0,0.0,1.0,1.0,3.0
18.8,21.3,6,0.0,2.0,0.0,1.0,2.0,4.0
28.92,22.7,6,2.0,0.0,1.0,0.0,2.0,2.0
39.71,16.0,5,2.0,2.0,1.0,1.0,2.0,3.0
26.32,24.2,7,2.0,1.0,0.0,1.0,0.0,4.0
44.45,17.6,5,1.0,0.0,0.0,1.0,2.0,2.0
28.31,22.0,6,0.0,1.0,0.0,0.0,2.0,4.0
44.33,22.7,7,1.0,1.0,0.0,1.0,1.0,4.0
30.83,23.1,4,1.0,0.0,0.0,1.0,0.0,1.0
22.52,23.9,4,2.0,0.0,0.0,0.0,1.0,0.0
39.6,11.2,4,2.0,1.0,0.0,0.0,0.0,1.0
34.19,14.7,6,2.0,2.0,1.0,0.0,0.0,4.0
35.34,19.6,7,1.0,2.0,0.0,0.0,2.0,1.0
25.61,10.9,5,0.0,1.0,0.0,1.0,2.0,3.0
18.77,10.8,4,0.0,1.0,1.0,1.0,0.0,0.0
42.04,20.4,4,1.0,1.0,1.0,0.0,1.0,3.0
11.44,21.3,7,0.0,1.0,0.0,1.0,1.0,1.0
17.74,15.3,5,2.0,0.0,1.0,0.0,2.0,1.0
11.4,15.2,6,0.0,1.0,1.0,0.0,0.0,3.0
33.04,15.0,5,0.0,0.0,1.0,1.0,0.0,4.0
10.5,12.1,6,0.0,2.0,1.0,1.0,2.0,2.0
11.24,21.9,5,2.0,0.0,1.0,0.0,1.0,4.0
29.05,17.8,7,0.0,2.0,1.0,1.0,2.0,3.0
8.2,19.8,6,1.0,1.0,0.0,0.0,1.0,2.0
36.38,10.0,4,0.0,1.0,0.0,1.0,0.0,3.0
12.61,22.9,7,0.0,2.0,0.0,1.0,1.0,0.0
12.99,14.6,7,2.0,1.0,1.0,0.0,0.0,1.0
18.34,17.8,4,2.0,1.0,0.0,1.0,0.0,0.0
7.32,15.5,4,1.0,2.0,1.0,0.0,1.0,0.0
37.81,22.3,4,0.0,1.0,0.0,0.0,0.0,1.0
39.6,16.8,4,2.0,2.0,1.0,1.0,1.0,4.0
27.9,10.5,4,0.0,2.0,0.0,1.0,0.0,0.0
22.29,14.2,7,1.0,1.0,0.0,0.0,2.0,0.0
44.76,15.4,4,1.0,1.0,1.0,1.0,1.0,0.0
34.23,24.7,7,2.0,1.0,0.0,1.0,0.0,3.0
42.29,15.8,5,0.0,1.0,1.0,1.0,2.0,0.0
25.02,17.8,4,1.0,0.0,0.0,0.0,2.0,4.0
42.21,14.6,6,1.0,2.0,1.0,1.0,1.0,1.0
29.25,20.8,5,1.0,2.0,1.0,1.0,0.0,0.0
15.35,18.0,4,1.0,1.0,1.0,1.0,0.0,1.0
28.62,17.1,6,0.0,2.0,0.0,1.0,0.0,2.0
24.37,16.7,7,0.0,1.0,1.0,1.0,0.0,1.0
34.28,24.5,5,1.0,1.0,1.0,0.0,0.0,2.0
20.35,11.6,7,1.0,0.0,0.0,0.0,2.0,4.0
35.2,22.8,5,2.0,1.0,0.0,0.0,1.0,2.0
37.05,11.2,6,2.0,1.0,1.0,0.0,1.0,0.0
6.97,19.5,4,1.0,1.0,1.0,0.0,1.0,3.0
10.85,15.1,4,0.0,0.0,0.0,1.0,2.0,1.0
15.24,19.0,7,2.0,2.0,1.0,0.0,0.0,1.0
36.82,10.1,5,2.0,0.0,1.0,1.0,0.0,4.0
13.92,21.2,7,2.0,0.0,0.0,1.0,1.0,0.0
7.57,19.5,7,2.0,0.0,0.0,0.0,1.0,4.0
17.81,24.3,6,2.0,0.0,0.0,1.0,0.0,3.0
21.88,20.8,5,2.0,1.0,0.0,0.0,2.0,3.0
16.43,21.7,4,1.0,2.0,1.0,0.0,1.0,2.0
