Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
18.73,16.7,7,0.0,2.0,0.0,0.0,0.0,4.0
15.77,14.9,5,1.0,0.0,0.0,0.0,0.0,0.0
39.03,20.4,6,2.0,1.0,0.0,0.0,0.0,4.0
20.28,13.1,7,2.0,1.0,1.0,0.0,0.0,3.0
5.64,10.2,6,1.0,2.0,0.0,0.0,0.0,2.0
35.2,20.4,7,2.0,1.0,1.0,0.0,0.0,3.0
11.23,21.2,7,2.0,2.0,0.0,1.0,0.0,3.0
39.61,21.9,4,0.0,2.0,0.0,0.0,0.0,4.0
32.29,24.5,5,0.0,0.0,1.0,1.0,0.0,1.0
14.53,14.2,5,0.0,1.0,0.0,0.0,0.0,0.0
23.74,23.6,5,2.0,1.0,0.0,0.0,0.0,1.0
39.7,17.1,7,1.0,1.0,1.0,1.0,0.0,4.0
34.06,18.7,7,2.0,1.0,0.0,0.0,0.0,0.0
16.15,21.4,4,0.0,0.0,0.0,0.0,0.0,0.0
6.76,13.9,7,1.0,2.0,1.0,1.0,0.0,4.0
4.45,17.8,4,2.0,0.0,0.0,1.0,0.0,4.0
5.04,21.0,5,0.0,1.0,1.0,0.0,0.0,4.0
29.96,11.0,7,2.0,0.0,0.0,1.0,0.0,0.0
5.71,16.6,5,1.0,2.0,1.0,1.0,0.0,4.0
35.54,10.2,4,1.0,1.0,0.0,1.0,0.0,0.0
22.54,10.5,4,0.0,2.0,0.0,0.0,0.0,1.0
21.47,24.4,4,0.0,0.0,1.0,1.0,0.0,3.0
10.89,23.6,5,1.0,2.0,1.0,0.0,0.0,4.0
40.82,17.2,4,0.0,2.0,1.0,1.0,0.0,3.0
24.35,23.1,4,2.0,0.0,0.0,0.0,0.0,1.0
16.93,16.5,4,0.0,2.0,1.0,1.0,0.0,1.0
41.75,19.0,5,1.0,0.0,1.0,1.0,0.0,4.0
27.26,22.7,6,2.0,1.0,1.0,0.0,0.0,1.0
44.92,22.7,7,0.0,2.0,0.0,1.0,0.0,2.0
25.88,16.6,4,0.0,0.0,1.0,0.0,0.0,0.0
43.83,19.8,5,2.0,0.0,0.0,1.0,0.0,1.0
14.44,16.7,4,2.0,0.0,1.0,0.0,0.0,4.0
11.19,19.0,4,2.0,0.0,1.0,1.0,0.0,3.0
36.01,15.2,7,1.0,1.0,1.0,1.0,0.0,4.0
19.3,13.0,7,1.0,2.0,0.0,0.0,0.0,2.0
4.73,23.2,5,0.0,1.0,1.0,0.0,0.0,4.0
5.72,20.9,5,2.0,1.0,0.0,1.0,0.0,1.0
32.55,15.2,7,0.0,1.0,0.0,0.0,0.0,1.0
44.88,23.7,7,0.0,2.0,1.0,0.0,0.0,0.0
29.25,20.8,5,1.0,2.0,1.0,1.0,0.0,0.0
35.59,23.8,7,1.0,0.0,0.0,1.0,0.0,4.0
9.59,19.4,7,1.0,1.0,0.0,0.0,0.0,3.0
34.28,24.5,5,1.0,1.0,1.0,0.0,0.0,2.0
32.27,17.7,4,0.0,2.0,1.0,1.0,0.0,4.0
11.46,12.5,4,1.0,2.0,0.0,1.0,0.0,1.0
23.97,16.2,4,2.0,2.0,0.0,1.0,0.0,0.0
25.14,23.2,5,1.0,1.0,0.0,0.0,0.0,2.0
5.52,13.0,4,2.0,1.0,0.0,1.0,0.0,4.0
7.96,17.4,7,1.0,1.0,0.0,1.0,0.0,3.0
41.27,18.4,5,1.0,1.0,1.0,0.0,0.0,1.0
20.48,16.2,6,1.0,2.0,0.0,1.0,0.0,4.0
25.0,18.5,7,1.0,1.0,0.0,0.0,0.0,4.0
43.17,16.9,7,1.0,1.0,0.0,0.0,0.0,0.0
15.24,19.0,7,2.0,2.0,1.0,0.0,0.0,1.0
11.13,14.8,7,0.0,2.0,0.0,1.0,0.0,3.0
5.7,21.3,5,0.0,1.0,0.0,0.0,0.0,2.0
32.38,16.7,4,0.0,0.0,0.0,1.0,0.0,4.0
37.05,11.2,6,2.0,1.0,1.0,0.0,0.0,0.0
4.5,12.9,5,0.0,0.0,1.0,0.0,0.0,3.0
25.53,21.5,6,0.0,1.0,1.0,0.0,0.0,2.0
31.37,23.0,6,2.0,0.0,0.0,0.0,0.0,1.0
32.38,16.0,7,1.0,2.0,0.0,1.0,0.0,2.0
20.79,15.5,6,1.0,1.0,1.0,1.0,0.0,0.0
20.28,13.2,5,0.0,2.0,0.0,1.0,0.0,0.0
26.53,21.6,5,2.0,2.0,0.0,0.0,0.0,4.0
28.6,13.6,7,0.0,0.0,1.0,1.0,0.0,4.0
10.0,17.0,5,0.0,1.0,0.0,0.0,0.0,1.0
16.07,23.3,7,1.0,0.0,0.0,0.0,0.0,2.0
20.03,22.9,7,1.0,1.0,0.0,1.0,0.0,1.0
13.05,14.6,4,2.0,2.0,0.0,0.0,0.0,2.0
23.74,23.6,5,2.0,1.0,0.0,0.0,0.0,1.0
39.6,16.8,4,2.0,2.0,1.0,1.0,0.0,4.0
30.18,17.0,4,0.0,2.0,0.0,0.0,0.0,0.0
6.96,11.8,5,2.0,1.0,0.0,0.0,0.0,4.0
35.61,18.7,5,2.0,0.0,0.0,1.0,0.0,1.0
12.84,17.3,4,1.0,1.0,0.0,0.0,0.0,4.0
30.7,23.2,7,2.0,1.0,0.0,1.0,0.0,1.0
19.41,17.5,5,1.0,1.0,1.0,0.0,0.0,4.0
24.35,23.1,4,2.0,0.0,0.0,0.0,0.0,1.0
8.33,22.1,6,2.0,0.0,0.0,0.0,0.0,1.0
10.4,18.1,4,0.0,1.0,1.0,0.0,0.0,3.0
24.03,21.1,4,1.0,2.0,0.0,1.0,0.0,1.0
14.06,22.6,4,0.0,0.0,1.0,0.0,0.0,4.0
16.93,13.8,5,1.0,0.0,1.0,1.0,0.0,1.0
40.68,19.3,5,2.0,0.0,1.0,1.0,0.0,2.0
40.9,17.5,5,1.0,2.0,0.0,1.0,0.0,0.0
30.7,23.2,7,2.0,1.0,0.0,1.0,0.0,1.0
41.27,18.4,5,1.0,1.0,1.0,0.0,0.0,1.0
12.74,23.5,5,1.0,0.0,1.0,1.0,0.0,2.0
32.01,20.8,7,1.0,0.0,0.0,1.0,0.0,1.0
32.21,10.7,6,0.0,0.0,1.0,0.0,0.0,2.0
39.56,22.4,7,0.0,0.0,0.0,0.0,0.0,4.0
