Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
13.07,10.5,5,2.0,0.0,0.0,1.0,,4.0
31.9,14.2,5,2.0,0.0,1.0,1.0,,1.0
21.56,13.6,4,0.0,0.0,0.0,0.0,,0.0
36.39,23.4,4,2.0,2.0,1.0,0.0,,4.0
30.7,23.2,7,2.0,1.0,0.0,1.0,,1.0
36.86,14.4,5,0.0,0.0,1.0,1.0,,4.0
24.59,23.3,4,1.0,0.0,0.0,0.0,,1.0
11.19,15.7,5,2.0,0.0,0.0,1.0,,4.0
11.13,14.8,7,0.0,2.0,0.0,1.0,,3.0
22.34,19.9,7,2.0,0.0,0.0,1.0,,1.0
32.38,16.7,4,0.0,0.0,0.0,1.0,,4.0
29.96,11.0,7,2.0,0.0,0.0,1.0,,0.0
8.3,19.0,6,0.0,1.0,1.0,0.0,,1.0
26.11,25.0,6,1.0,2.0,0.0,1.0,,0.0
24.16,16.5,7,2.0,1.0,1.0,1.0,,0.0
28.47,22.6,7,1.0,0.0,0.0,0.0,,0.0
4.54,15.6,7,1.0,0.0,1.0,0.0,,3.0
14.75,24.1,4,1.0,2.0,1.0,1.0,,4.0
6.76,13.9,7,1.0,2.0,1.0,1.0,,4.0
33.35,11.8,4,1.0,1.0,1.0,1.0,,3.0
41.7,13.2,4,2.0,2.0,1.0,0.0,,0.0
4.26,20.1,6,0.0,0.0,1.0,1.0,,0.0
23.46,19.1,7,0.0,2.0,1.0,0.0,,3.0
37.99,19.8,5,0.0,0.0,1.0,1.0,,4.0
28.92,13.1,4,2.0,1.0,1.0,1.0,,3.0
4.92,11.4,5,2.0,0.0,0.0,0.0,,4.0
19.31,22.3,6,0.0,1.0,1.0,0.0,,0.0
15.35,18.0,4,1.0,1.0,1.0,1.0,,1.0
6.11,16.4,4,0.0,2.0,0.0,0.0,,0.0
20.68,10.6,5,1.0,2.0,0.0,1.0,,4.0
21.43,21.9,6,1.0,2.0,0.0,1.0,,1.0
27.79,22.8,6,2.0,1.0,1.0,0.0,,3.0
36.8,12.4,6,0.0,1.0,1.0,1.0,,0.0
28.31,22.0,6,0.0,1.0,0.0,0.0,,4.0
13.05,14.6,4,2.0,2.0,0.0,0.0,,2.0
29.25,20.8,5,1.0,2.0,1.0,1.0,,0.0
12.24,11.3,5,2.0,2.0,1.0,1.0,,4.0
31.01,19.5,5,1.0,0.0,0.0,1.0,,2.0
4.2,11.7,5,1.0,0.0,1.0,1.0,,3.0
4.2,11.7,5,1.0,0.0,1.0,1.0,,3.0
10.71,10.3,5,1.0,0.0,1.0,0.0,,4.0
25.14,22.4,5,2.0,0.0,1.0,0.0,,0.0
6.97,19.5,4,1.0,1.0,1.0,0.0,,3.0
14.75,24.1,4,1.0,2.0,1.0,1.0,,4.0
20.58,20.2,5,0.0,1.0,0.0,1.0,,1.0
20.85,14.5,4,1.0,0.0,0.0,0.0,,4.0
43.7,11.2,7,0.0,2.0,0.0,0.0,,3.0
14.06,22.6,4,0.0,0.0,1.0,0.0,,4.0
32.6,20.7,4,0.0,1.0,1.0,1.0,,0.0
35.25,21.9,5,2.0,0.0,0.0,0.0,,0.0
24.07,17.3,5,2.0,0.0,0.0,0.0,,2.0
26.53,21.6,5,2.0,2.0,0.0,0.0,,4.0
10.82,19.5,5,0.0,0.0,1.0,1.0,,1.0
