Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
68.05,12.5,2,,1.0,0.0,1.0,1.0,1.0
276.49,7.3,5,,1.0,1.0,0.0,0.0,
173.26,5.9,2,,0.0,1.0,0.0,,2.0
263.32,7.9,5,,0.0,0.0,0.0,1.0,
136.52,7.7,2,,1.0,1.0,0.0,,2.0
50.24,9.9,4,,1.0,0.0,1.0,0.0,1.0
159.92,13.9,5,,0.0,1.0,1.0,,1.0
114.14,5.0,2,,1.0,1.0,1.0,1.0,2.0
229.74,7.2,2,,1.0,1.0,0.0,0.0,3.0
226.51,6.0,5,,1.0,1.0,1.0,0.0,1.0
240.82,6.9,5,,0.0,1.0,0.0,0.0,0.0
32.62,7.5,5,,0.0,0.0,1.0,1.0,0.0
98.05,8.8,4,,1.0,1.0,1.0,,2.0
204.7,7.3,5,,,0.0,1.0,,3.0
255.3,9.4,5,,0.0,0.0,0.0,0.0,0.0
230.2,9.2,5,,1.0,1.0,1.0,0.0,2.0
147.3,14.5,2,,1.0,0.0,1.0,0.0,1.0
187.7,5.8,4,,1.0,1.0,1.0,0.0,1.0
277.17,5.5,4,,0.0,0.0,1.0,1.0,
114.36,14.8,5,,0.0,0.0,1.0,1.0,1.0
98.07,6.0,4,,,1.0,1.0,1.0,0.0
241.74,9.0,2,,1.0,0.0,1.0,1.0,
78.88,5.1,2,,,0.0,1.0,,3.0
195.53,7.8,4,,0.0,1.0,0.0,0.0,1.0
157.68,5.5,5,,1.0,1.0,1.0,,3.0
228.34,13.8,5,,1.0,0.0,1.0,0.0,3.0
45.16,7.9,4,,0.0,0.0,0.0,1.0,0.0
217.42,12.7,2,,1.0,1.0,0.0,,2.0
102.02,7.3,4,,1.0,1.0,0.0,,0.0
197.05,6.2,4,,0.0,1.0,1.0,1.0,3.0
260.43,6.9,5,,,0.0,0.0,,2.0
50.46,6.7,2,,,1.0,0.0,1.0,0.0
193.37,11.4,2,,1.0,1.0,1.0,,1.0
40.49,13.0,2,,,0.0,1.0,,2.0
275.46,14.9,4,,1.0,1.0,0.0,0.0,2.0
65.81,11.1,5,,1.0,0.0,1.0,0.0,1.0
100.22,7.1,5,,,0.0,1.0,1.0,0.0
150.5,9.8,5,,1.0,1.0,1.0,0.0,0.0
201.08,11.1,4,,,1.0,0.0,0.0,
70.64,8.4,5,,,1.0,1.0,1.0,
90.23,11.2,4,,,1.0,0.0,0.0,1.0
183.99,12.6,4,,1.0,1.0,1.0,1.0,
239.03,9.5,4,,1.0,1.0,1.0,,1.0
41.16,5.1,2,,1.0,0.0,1.0,0.0,2.0
168.7,5.4,5,,1.0,1.0,0.0,1.0,2.0
43.64,11.3,5,,0.0,1.0,1.0,1.0,
252.74,12.4,5,,0.0,0.0,1.0,0.0,
189.78,11.3,5,,,0.0,0.0,1.0,0.0
143.6,14.3,4,,,0.0,0.0,0.0,2.0
118.7,11.1,4,,0.0,1.0,1.0,,2.0
297.91,13.4,5,,1.0,1.0,1.0,,3.0
125.45,7.0,2,,1.0,0.0,0.0,,2.0
30.83,13.5,5,,1.0,0.0,1.0,0.0,2.0
292.72,9.9,5,,0.0,0.0,1.0,1.0,2.0
156.97,11.9,5,,0.0,1.0,1.0,,
113.96,6.4,5,,0.0,0.0,0.0,,1.0
191.86,11.3,2,,,1.0,0.0,1.0,1.0
53.8,9.6,5,,,1.0,1.0,0.0,3.0
252.3,7.0,5,,0.0,1.0,0.0,,3.0
107.73,5.2,4,,,0.0,1.0,0.0,2.0
77.38,14.0,4,,1.0,1.0,0.0,0.0,2.0
269.58,7.2,4,,0.0,0.0,0.0,1.0,
151.33,9.9,4,,,1.0,1.0,0.0,1.0
207.66,12.3,2,,,0.0,1.0,1.0,0.0
213.56,5.9,5,,0.0,0.0,1.0,1.0,1.0
109.41,12.8,4,,,1.0,0.0,1.0,2.0
299.81,6.5,5,,0.0,1.0,0.0,1.0,0.0
47.68,8.6,5,,,1.0,0.0,0.0,1.0
290.15,8.0,4,,1.0,1.0,0.0,1.0,
172.83,6.8,2,,0.0,1.0,0.0,0.0,3.0
140.75,9.5,4,,1.0,0.0,1.0,,
198.14,14.0,4,,0.0,1.0,1.0,1.0,2.0
115.92,9.6,4,,,1.0,0.0,1.0,3.0
122.14,7.0,4,,,1.0,1.0,,1.0
179.54,9.9,4,,1.0,0.0,0.0,1.0,2.0
150.32,14.8,2,,,1.0,0.0,,
70.16,13.7,2,,,1.0,0.0,1.0,2.0
207.17,8.6,5,,1.0,1.0,0.0,,1.0
286.52,6.1,4,,0.0,0.0,0.0,1.0,1.0
126.3,7.2,4,,0.0,0.0,1.0,0.0,2.0
98.77,8.2,5,,1.0,1.0,0.0,1.0,1.0
190.78,8.5,4,,0.0,0.0,0.0,,2.0
78.45,7.8,4,,1.0,0.0,1.0,1.0,0.0
272.53,12.8,2,,1.0,0.0,0.0,,1.0
222.43,9.9,4,,0.0,1.0,0.0,1.0,2.0
187.1,12.4,5,,0.0,1.0,1.0,1.0,1.0
209.96,11.0,4,,,0.0,0.0,0.0,
144.15,9.3,5,,,0.0,1.0,1.0,1.0
275.78,7.1,4,,0.0,1.0,0.0,1.0,1.0
97.36,11.7,5,,,0.0,1.0,,
57.57,14.8,5,,0.0,1.0,1.0,0.0,
235.47,13.0,2,,1.0,0.0,0.0,,2.0
296.33,5.7,4,,0.0,0.0,0.0,,3.0
119.63,7.7,2,,,0.0,0.0,,1.0
120.24,6.4,2,,1.0,0.0,0.0,,2.0
165.67,9.6,5,,0.0,0.0,0.0,0.0,1.0
171.48,6.9,2,,0.0,1.0,1.0,0.0,1.0
151.2,7.0,4,,0.0,1.0,1.0,0.0,2.0
256.1,13.0,2,,0.0,0.0,0.0,0.0,2.0
170.31,10.1,4,,0.0,1.0,1.0,,1.0
153.5,9.1,2,,0.0,1.0,1.0,1.0,1.0
173.57,10.2,5,,,1.0,0.0,1.0,0.0
206.04,7.9,5,,,0.0,1.0,1.0,
168.06,7.0,5,,0.0,1.0,1.0,1.0,2.0
44.55,14.0,2,,0.0,1.0,1.0,1.0,
143.96,9.3,4,,,0.0,1.0,0.0,3.0
146.37,8.6,4,,1.0,1.0,1.0,1.0,2.0
61.55,12.8,4,,1.0,1.0,1.0,0.0,1.0
114.83,6.5,4,,1.0,0.0,1.0,1.0,2.0
243.67,9.2,4,,,0.0,1.0,,2.0
139.25,14.5,2,,,1.0,0.0,1.0,2.0
58.86,8.3,2,,1.0,1.0,1.0,1.0,2.0
97.92,9.2,5,,0.0,0.0,0.0,,2.0
249.39,7.6,2,,,0.0,0.0,,2.0
150.99,5.9,5,,1.0,0.0,1.0,1.0,
103.32,13.3,2,,1.0,1.0,0.0,1.0,
104.27,6.6,4,,,1.0,1.0,1.0,0.0
193.35,9.8,2,,1.0,1.0,1.0,0.0,0.0
138.62,13.9,5,,,1.0,1.0,,2.0
290.59,6.8,4,,0.0,0.0,0.0,1.0,3.0
194.39,12.8,2,,,1.0,0.0,0.0,
32.63,10.5,2,,1.0,1.0,1.0,1.0,1.0
227.28,14.2,2,,,1.0,1.0,,1.0
92.79,7.7,2,,1.0,1.0,1.0,,2.0
31.05,9.1,4,,0.0,0.0,0.0,,3.0
47.55,11.3,4,,,1.0,1.0,1.0,0.0
92.35,9.1,4,,,1.0,1.0,1.0,
176.65,13.1,2,,1.0,0.0,0.0,1.0,
290.4,8.5,4,,0.0,0.0,1.0,0.0,2.0
189.28,14.4,2,,1.0,0.0,1.0,,0.0
60.8,7.9,5,,1.0,1.0,1.0,,1.0
50.51,6.9,2,,1.0,1.0,1.0,1.0,2.0
129.4,13.3,4,,0.0,1.0,1.0,0.0,2.0
69.99,14.8,5,,1.0,1.0,0.0,0.0,3.0
117.72,12.8,4,,1.0,0.0,1.0,0.0,1.0
63.37,8.0,5,,1.0,1.0,1.0,0.0,2.0
165.13,10.2,5,,1.0,1.0,0.0,1.0,2.0
142.62,10.5,2,,0.0,0.0,0.0,,3.0
92.08,13.0,5,,,0.0,0.0,,0.0
137.22,8.9,2,,0.0,1.0,1.0,,1.0
258.34,7.8,4,,1.0,1.0,1.0,1.0,0.0
105.01,8.0,4,,,0.0,0.0,0.0,0.0
244.98,13.4,5,,0.0,1.0,0.0,1.0,3.0
89.13,8.2,4,,,1.0,1.0,,
54.93,5.4,5,,,1.0,0.0,,1.0
172.36,12.5,2,,,1.0,1.0,,0.0
115.26,10.5,4,,1.0,0.0,0.0,,0.0
165.14,5.7,5,,0.0,1.0,0.0,,
298.35,9.1,5,,,0.0,0.0,,1.0
238.97,7.2,5,,,1.0,0.0,0.0,
112.4,12.8,5,,1.0,0.0,0.0,0.0,0.0
138.02,12.4,2,,1.0,0.0,1.0,1.0,3.0
244.06,6.3,5,,1.0,0.0,1.0,,2.0
264.76,11.3,2,,0.0,1.0,1.0,,0.0
260.5,11.5,4,,,0.0,0.0,0.0,0.0
279.0,8.9,2,,1.0,0.0,0.0,0.0,
93.39,11.2,4,,0.0,0.0,0.0,0.0,3.0
134.37,7.0,5,,1.0,1.0,0.0,,
133.82,8.5,2,,,1.0,1.0,0.0,2.0
239.06,8.7,5,,1.0,1.0,0.0,,2.0
124.52,12.5,5,,1.0,1.0,0.0,0.0,1.0
49.48,14.2,2,,0.0,0.0,1.0,0.0,0.0
284.51,10.1,4,,0.0,1.0,1.0,1.0,
80.65,11.0,5,,,0.0,1.0,,0.0
221.6,11.9,4,,0.0,0.0,0.0,,0.0
295.53,12.3,5,,0.0,0.0,1.0,1.0,1.0
35.74,8.1,5,,1.0,1.0,0.0,,2.0
226.51,9.2,5,,0.0,0.0,1.0,0.0,
129.23,8.2,2,,0.0,1.0,0.0,1.0,0.0
131.65,7.2,4,,0.0,0.0,1.0,1.0,3.0
285.73,9.2,5,,0.0,1.0,1.0,,2.0
159.44,10.7,5,,,0.0,1.0,1.0,2.0
236.78,9.6,4,,,0.0,0.0,0.0,1.0
196.11,14.8,5,,0.0,0.0,0.0,0.0,2.0
91.01,5.3,5,,,0.0,0.0,,1.0
123.4,10.8,4,,1.0,0.0,0.0,0.0,2.0
166.07,5.9,5,,0.0,0.0,1.0,1.0,0.0
204.62,6.2,2,,1.0,0.0,1.0,1.0,2.0
251.45,7.7,5,,0.0,0.0,0.0,,0.0
210.88,7.1,5,,0.0,1.0,1.0,1.0,2.0
217.78,6.0,5,,0.0,0.0,0.0,0.0,0.0
56.02,6.7,2,,0.0,1.0,0.0,1.0,
154.51,5.2,2,,0.0,0.0,0.0,1.0,1.0
111.92,10.4,4,,0.0,1.0,1.0,1.0,0.0
79.62,10.4,2,,,1.0,1.0,0.0,1.0
123.39,14.9,2,,0.0,1.0,0.0,1.0,
171.07,13.1,5,,,0.0,1.0,,3.0
228.03,9.9,2,,,1.0,1.0,1.0,3.0
30.94,12.7,2,,1.0,0.0,0.0,0.0,0.0
183.7,10.5,2,,0.0,1.0,1.0,,2.0
123.88,9.2,2,,1.0,1.0,0.0,0.0,1.0
59.67,11.5,2,,,0.0,1.0,,3.0
176.82,11.1,4,,,1.0,0.0,1.0,
116.24,9.3,2,,1.0,1.0,1.0,1.0,
273.25,11.0,5,,1.0,1.0,0.0,0.0,
162.22,9.7,4,,0.0,1.0,0.0,0.0,
91.0,9.4,2,,,0.0,1.0,,3.0
248.96,10.5,4,,1.0,1.0,1.0,,0.0
234.99,8.5,5,,,1.0,1.0,1.0,
186.91,11.7,2,,0.0,1.0,0.0,,0.0
173.92,12.6,5,,0.0,0.0,0.0,0.0,1.0
254.21,14.1,5,,,0.0,0.0,,
243.66,12.4,2,,1.0,0.0,0.0,0.0,1.0
203.87,6.0,2,,,0.0,1.0,0.0,1.0
196.95,11.2,4,,0.0,0.0,1.0,,0.0
47.46,6.9,4,,,0.0,0.0,0.0,3.0
159.61,14.4,5,,1.0,0.0,1.0,,3.0
119.43,11.8,2,,0.0,1.0,1.0,0.0,2.0
248.21,6.1,5,,,1.0,0.0,,0.0
192.26,14.9,5,,,1.0,0.0,0.0,3.0
140.14,5.9,2,,,0.0,1.0,,1.0
88.33,5.2,4,,,1.0,1.0,1.0,2.0
186.2,8.2,4,,1.0,0.0,0.0,1.0,1.0
36.81,6.2,4,,0.0,1.0,1.0,,1.0
270.36,13.5,5,,0.0,0.0,1.0,0.0,2.0
250.91,7.0,2,,0.0,0.0,1.0,0.0,1.0
212.61,6.2,2,,1.0,1.0,0.0,1.0,1.0
100.77,6.8,5,,,1.0,0.0,0.0,1.0
230.2,11.1,2,,0.0,1.0,0.0,,3.0
268.78,13.8,2,,0.0,1.0,1.0,0.0,1.0
133.25,5.7,2,,0.0,0.0,1.0,1.0,2.0
38.81,9.5,2,,0.0,0.0,0.0,1.0,0.0
98.39,5.9,5,,,0.0,1.0,,1.0
175.93,10.1,4,,0.0,0.0,0.0,1.0,1.0
151.45,12.9,2,,0.0,0.0,0.0,,1.0
87.37,8.8,2,,,1.0,1.0,1.0,1.0
163.91,14.5,2,,,1.0,0.0,,1.0
265.52,12.1,4,,0.0,0.0,0.0,0.0,
291.72,12.3,2,,0.0,0.0,1.0,,1.0
148.65,13.6,4,,1.0,1.0,1.0,,0.0
84.29,12.1,4,,0.0,1.0,1.0,,3.0
252.91,13.8,5,,0.0,1.0,0.0,,
74.17,13.0,2,,1.0,1.0,0.0,1.0,3.0
41.21,14.3,2,,,0.0,0.0,0.0,
78.36,6.1,4,,0.0,0.0,1.0,0.0,
160.46,14.6,5,,,0.0,1.0,,2.0
163.97,14.2,2,,1.0,1.0,1.0,,2.0
199.79,11.1,2,,,0.0,1.0,1.0,0.0
291.56,9.9,4,,1.0,0.0,0.0,,3.0
197.46,8.2,5,,1.0,0.0,1.0,1.0,0.0
298.47,6.0,2,,1.0,0.0,0.0,,1.0
46.93,10.8,4,,,1.0,1.0,,
212.57,7.2,4,,1.0,0.0,1.0,,
240.28,9.9,5,,0.0,1.0,0.0,,3.0
103.82,14.7,2,,0.0,1.0,1.0,,
227.13,11.8,5,,,1.0,0.0,,3.0
64.46,10.0,4,,0.0,0.0,1.0,,3.0
204.25,13.6,4,,1.0,1.0,1.0,,1.0
96.05,13.9,2,,0.0,1.0,1.0,,
266.65,7.0,5,,,1.0,1.0,0.0,1.0
86.88,14.5,2,,0.0,0.0,0.0,1.0,2.0
189.65,5.4,2,,,0.0,1.0,1.0,0.0
297.18,13.3,4,,,1.0,0.0,,3.0
152.89,10.2,2,,0.0,0.0,0.0,0.0,1.0
257.23,14.8,4,,0.0,1.0,1.0,0.0,3.0
37.93,12.9,4,,1.0,0.0,0.0,1.0,2.0
154.72,6.1,2,,1.0,1.0,0.0,1.0,1.0
281.86,7.1,2,,0.0,0.0,0.0,0.0,
122.09,13.4,2,,0.0,0.0,0.0,,2.0
219.89,10.9,5,,1.0,0.0,1.0,0.0,
47.29,14.5,2,,0.0,0.0,1.0,1.0,0.0
273.74,11.0,4,,1.0,1.0,0.0,0.0,0.0
56.82,8.3,2,,,1.0,0.0,0.0,0.0
205.58,11.7,4,,1.0,1.0,0.0,1.0,2.0
186.3,10.4,5,,0.0,1.0,1.0,0.0,3.0
103.55,10.0,2,,,1.0,1.0,1.0,1.0
143.62,9.9,5,,1.0,1.0,1.0,,0.0
91.83,6.2,2,,,0.0,1.0,1.0,1.0
85.27,6.2,2,,,0.0,0.0,0.0,0.0
228.81,5.9,4,,1.0,0.0,0.0,,
220.44,9.7,4,,0.0,0.0,1.0,,0.0
297.71,6.3,2,,0.0,1.0,0.0,0.0,1.0
93.4,7.7,2,,1.0,0.0,1.0,1.0,3.0
208.78,12.8,5,,,1.0,1.0,1.0,
82.95,6.7,5,,1.0,1.0,1.0,0.0,3.0
232.19,11.6,2,,,0.0,0.0,,3.0
36.73,13.6,5,,0.0,0.0,0.0,0.0,2.0
169.93,10.6,2,,1.0,0.0,0.0,0.0,3.0
134.12,11.7,4,,1.0,1.0,1.0,1.0,0.0
111.79,14.6,4,,0.0,1.0,0.0,1.0,0.0
180.23,5.3,4,,1.0,1.0,0.0,0.0,0.0
31.46,7.2,5,,,1.0,0.0,,1.0
110.75,11.5,2,,,0.0,1.0,1.0,0.0
139.45,8.6,4,,,1.0,0.0,1.0,0.0
68.53,14.4,2,,0.0,1.0,1.0,,0.0
160.88,13.6,5,,1.0,0.0,0.0,0.0,3.0
173.25,5.3,2,,,1.0,0.0,0.0,1.0
298.15,5.6,2,,0.0,1.0,1.0,,3.0
224.93,14.9,2,,0.0,1.0,0.0,0.0,
98.22,13.9,5,,,0.0,0.0,,1.0
214.45,10.7,5,,1.0,1.0,1.0,,0.0
35.68,11.7,2,,1.0,1.0,0.0,,3.0
52.0,13.8,5,,1.0,1.0,0.0,0.0,1.0
147.36,8.4,4,,1.0,0.0,0.0,0.0,0.0
290.7,5.4,4,,1.0,1.0,1.0,,0.0
34.42,14.1,5,,,1.0,0.0,1.0,3.0
101.84,13.9,4,,,0.0,1.0,1.0,3.0
70.9,5.8,2,,1.0,0.0,0.0,,1.0
289.8,9.6,4,,1.0,1.0,1.0,0.0,3.0
48.55,11.8,4,,,1.0,1.0,1.0,1.0
256.55,10.3,5,,0.0,1.0,0.0,0.0,1.0
32.87,14.7,2,,0.0,0.0,0.0,0.0,0.0
43.46,11.7,4,,0.0,0.0,0.0,,3.0
267.08,7.4,4,,1.0,1.0,1.0,0.0,1.0
147.99,8.6,5,,,1.0,0.0,1.0,
256.89,11.4,4,,0.0,1.0,1.0,,3.0
175.86,12.4,4,,1.0,1.0,1.0,1.0,0.0
231.77,11.1,5,,0.0,0.0,1.0,0.0,0.0
113.46,8.0,2,,0.0,1.0,0.0,1.0,
59.04,11.7,4,,,1.0,0.0,0.0,0.0
276.57,8.9,2,,0.0,1.0,1.0,1.0,3.0
82.84,5.4,4,,,1.0,1.0,1.0,2.0
91.95,5.6,4,,1.0,0.0,0.0,,1.0
260.43,5.1,5,,,1.0,0.0,1.0,3.0
249.8,13.6,4,,0.0,0.0,0.0,0.0,2.0
185.18,8.6,5,,,1.0,1.0,0.0,2.0
237.86,13.6,5,,1.0,0.0,1.0,1.0,2.0
109.0,14.4,2,,0.0,1.0,1.0,,1.0
118.59,6.4,5,,,0.0,0.0,,2.0
266.8,14.0,5,,0.0,1.0,1.0,0.0,
114.27,8.1,4,,,1.0,1.0,,1.0
178.34,8.5,5,,0.0,1.0,1.0,,
35.54,6.0,5,,,1.0,1.0,0.0,0.0
108.83,13.8,5,,,0.0,0.0,0.0,3.0
140.28,7.3,4,,,0.0,0.0,1.0,2.0
57.28,8.9,2,,,0.0,0.0,1.0,
274.86,6.5,5,,,1.0,0.0,0.0,3.0
298.67,13.2,4,,0.0,0.0,0.0,0.0,2.0
147.92,13.1,2,,1.0,0.0,1.0,,3.0
160.62,9.3,2,,0.0,0.0,1.0,1.0,0.0
146.48,6.5,5,,0.0,0.0,1.0,,1.0
227.47,11.0,5,,,1.0,0.0,0.0,1.0
211.84,5.7,2,,,0.0,1.0,1.0,1.0
197.46,12.9,5,,,0.0,1.0,,3.0
107.13,11.2,5,,1.0,1.0,1.0,,0.0
260.81,14.0,2,,,1.0,1.0,,
132.74,12.7,2,,0.0,1.0,0.0,1.0,1.0
166.51,13.0,4,,,0.0,1.0,1.0,2.0
241.95,13.7,2,,0.0,1.0,1.0,1.0,2.0
111.59,9.1,2,,,1.0,1.0,,2.0
180.6,9.4,5,,0.0,1.0,1.0,,
55.29,6.6,5,,,1.0,0.0,0.0,
48.98,7.7,5,,0.0,1.0,0.0,,0.0
72.92,6.1,5,,0.0,0.0,0.0,1.0,0.0
188.61,10.1,2,,1.0,0.0,1.0,1.0,0.0
140.78,9.0,4,,,0.0,0.0,1.0,3.0
86.95,11.0,4,,1.0,1.0,0.0,0.0,3.0
250.11,9.8,2,,1.0,0.0,0.0,,1.0
291.33,12.8,4,,1.0,0.0,0.0,0.0,2.0
77.98,11.4,5,,,1.0,1.0,0.0,
78.28,6.1,2,,0.0,0.0,1.0,,3.0
79.3,13.6,2,,0.0,1.0,1.0,0.0,0.0
72.42,8.8,2,,1.0,1.0,0.0,0.0,0.0
103.35,13.9,5,,,1.0,0.0,1.0,1.0
250.37,10.7,4,,0.0,0.0,0.0,1.0,1.0
298.26,8.0,2,,0.0,1.0,0.0,0.0,3.0
197.61,10.6,2,,,1.0,1.0,,2.0
188.78,12.0,2,,,0.0,1.0,,1.0
294.75,5.5,5,,,1.0,1.0,0.0,3.0
256.21,7.5,4,,0.0,1.0,0.0,1.0,3.0
279.34,5.8,5,,,0.0,1.0,,3.0
200.95,6.8,2,,,0.0,1.0,1.0,2.0
117.22,8.1,2,,,0.0,0.0,,
81.52,13.6,4,,,1.0,1.0,,3.0
210.9,5.9,4,,,0.0,0.0,,1.0
269.47,8.5,2,,,1.0,1.0,1.0,
173.72,6.4,2,,,1.0,1.0,1.0,3.0
48.87,9.2,2,,1.0,1.0,0.0,1.0,3.0
30.23,6.7,5,,1.0,1.0,1.0,1.0,2.0
99.96,13.5,4,,1.0,1.0,1.0,1.0,
258.98,12.0,4,,1.0,1.0,1.0,1.0,2.0
44.25,10.6,5,,,1.0,0.0,0.0,3.0
215.14,11.7,4,,1.0,0.0,1.0,0.0,3.0
234.12,12.5,2,,,0.0,1.0,,
196.42,10.2,4,,0.0,0.0,1.0,,2.0
257.62,6.5,2,,0.0,1.0,0.0,0.0,3.0
271.23,7.1,4,,,0.0,1.0,1.0,2.0
260.12,12.0,2,,0.0,1.0,0.0,1.0,3.0
236.88,5.0,4,,0.0,1.0,0.0,,3.0
61.67,9.7,2,,,1.0,1.0,1.0,
35.68,12.2,2,,,0.0,1.0,,1.0
85.18,10.7,4,,1.0,1.0,1.0,,
247.42,13.5,5,,,0.0,1.0,,
259.56,12.7,5,,0.0,0.0,0.0,1.0,
107.29,8.3,5,,,0.0,1.0,,3.0
150.03,8.3,2,,1.0,1.0,1.0,0.0,0.0
141.84,6.2,4,,1.0,0.0,0.0,,0.0
104.82,7.8,4,,,0.0,0.0,,1.0
292.6,13.4,2,,0.0,0.0,1.0,1.0,
203.06,13.9,2,,1.0,1.0,1.0,,
174.84,13.8,2,,1.0,0.0,1.0,0.0,0.0
195.8,5.6,5,,,0.0,1.0,,1.0
175.8,6.6,2,,0.0,1.0,0.0,0.0,1.0
44.66,10.8,4,,1.0,0.0,0.0,1.0,0.0
246.71,13.3,5,,,1.0,1.0,1.0,3.0
133.53,14.1,5,,1.0,1.0,1.0,0.0,0.0
155.77,12.3,4,,1.0,1.0,0.0,,
252.28,11.1,5,,,0.0,0.0,,1.0
298.32,6.2,4,,0.0,0.0,0.0,0.0,
246.97,10.0,4,,0.0,0.0,0.0,,3.0
253.28,8.0,2,,0.0,0.0,1.0,0.0,0.0
155.31,12.0,2,,,0.0,0.0,0.0,1.0
208.79,12.2,4,,0.0,1.0,0.0,1.0,3.0
82.95,7.4,5,,1.0,1.0,0.0,0.0,3.0
88.8,13.8,2,,1.0,0.0,0.0,,2.0
118.83,6.9,4,,,0.0,0.0,0.0,0.0
261.37,6.2,5,,,0.0,1.0,0.0,0.0
214.76,13.4,4,,,1.0,0.0,0.0,1.0
278.8,6.5,4,,1.0,0.0,1.0,1.0,1.0
273.85,6.6,2,,,1.0,1.0,0.0,2.0
40.15,12.4,4,,,1.0,0.0,0.0,
235.76,9.2,5,,1.0,1.0,1.0,1.0,1.0
107.61,6.1,5,,,0.0,0.0,1.0,1.0
61.93,7.3,5,,0.0,0.0,0.0,1.0,1.0
167.74,14.9,5,,0.0,0.0,1.0,1.0,0.0
151.02,14.5,4,,1.0,1.0,1.0,0.0,3.0
134.74,11.3,4,,0.0,1.0,1.0,,3.0
245.97,13.8,2,,,0.0,1.0,,3.0
215.79,11.2,4,,,1.0,0.0,1.0,
103.16,10.8,5,,0.0,1.0,0.0,0.0,2.0
245.95,11.9,4,,1.0,1.0,1.0,0.0,
232.15,8.0,2,,0.0,1.0,0.0,,2.0
161.59,6.0,4,,,0.0,1.0,1.0,
296.62,7.6,4,,1.0,0.0,1.0,0.0,2.0
185.38,6.8,4,,0.0,1.0,1.0,,2.0
76.12,6.2,5,,0.0,1.0,1.0,0.0,
137.67,11.2,5,,,0.0,0.0,1.0,2.0
285.89,11.2,4,,,0.0,0.0,0.0,3.0
97.49,6.4,5,,1.0,0.0,0.0,0.0,1.0
270.26,10.3,2,,0.0,0.0,0.0,,0.0
210.03,6.4,5,,,1.0,0.0,,1.0
172.08,12.5,4,,0.0,0.0,0.0,,0.0
169.34,13.3,5,,0.0,1.0,1.0,0.0,1.0
221.21,8.1,4,,0.0,1.0,1.0,0.0,2.0
120.82,13.4,2,,1.0,0.0,0.0,,
228.31,14.2,4,,0.0,0.0,1.0,0.0,1.0
128.53,6.4,2,,0.0,1.0,1.0,1.0,0.0
154.72,8.6,4,,0.0,0.0,0.0,0.0,1.0
34.41,14.9,5,,1.0,0.0,0.0,1.0,2.0
263.93,9.8,5,,,1.0,1.0,,3.0
138.89,9.0,2,,1.0,1.0,1.0,0.0,0.0
115.49,12.5,5,,1.0,1.0,1.0,1.0,3.0
299.77,12.0,4,,1.0,0.0,1.0,,0.0
80.36,14.6,5,,0.0,1.0,0.0,0.0,2.0
146.83,8.1,4,,1.0,0.0,0.0,1.0,2.0
267.64,14.6,4,,,0.0,0.0,0.0,0.0
296.48,14.7,2,,0.0,1.0,1.0,1.0,1.0
294.67,9.3,2,,1.0,1.0,0.0,,2.0
234.55,14.6,2,,,1.0,1.0,0.0,3.0
261.12,9.8,2,,,0.0,1.0,0.0,0.0
297.29,14.0,4,,0.0,1.0,0.0,1.0,
114.61,6.3,4,,0.0,1.0,0.0,,1.0
160.02,14.7,5,,,1.0,0.0,,
188.58,10.1,4,,0.0,1.0,1.0,0.0,0.0
277.93,7.2,2,,1.0,0.0,1.0,1.0,
178.44,12.0,2,,,1.0,1.0,,2.0
274.36,10.1,4,,0.0,0.0,0.0,0.0,1.0
78.49,8.4,4,,,0.0,1.0,0.0,2.0
129.4,12.4,5,,,0.0,1.0,1.0,
95.49,11.6,5,,0.0,1.0,0.0,1.0,2.0
211.38,11.4,4,,1.0,1.0,1.0,1.0,2.0
162.42,6.3,5,,0.0,1.0,0.0,1.0,0.0
130.49,11.3,2,,0.0,0.0,1.0,,
222.39,5.7,2,,0.0,0.0,0.0,,
241.94,6.0,2,,,1.0,0.0,,2.0
54.97,13.9,2,,1.0,0.0,1.0,1.0,
298.84,14.4,5,,0.0,0.0,0.0,0.0,0.0
291.95,9.6,5,,1.0,0.0,0.0,0.0,0.0
82.76,5.8,2,,,0.0,1.0,0.0,0.0
269.03,12.5,4,,,1.0,0.0,0.0,0.0
71.08,9.5,5,,,0.0,1.0,0.0,0.0
46.51,7.1,5,,0.0,1.0,1.0,,1.0
108.23,14.7,2,,0.0,0.0,0.0,,0.0
47.43,10.5,2,,0.0,0.0,1.0,0.0,3.0
33.93,7.5,2,,,0.0,0.0,1.0,3.0
58.79,6.8,4,,1.0,1.0,0.0,0.0,1.0
108.12,12.9,2,,1.0,1.0,1.0,,3.0
52.57,10.8,5,,,0.0,0.0,1.0,1.0
297.42,7.0,4,,,1.0,0.0,0.0,1.0
262.55,7.1,2,,1.0,1.0,1.0,1.0,2.0
274.0,5.9,5,,0.0,0.0,1.0,,1.0
213.41,7.6,2,,0.0,0.0,1.0,,3.0
173.7,8.0,2,,0.0,1.0,0.0,,
54.7,14.3,4,,1.0,1.0,0.0,0.0,2.0
299.69,8.1,4,,1.0,0.0,1.0,1.0,0.0
250.48,14.1,5,,,0.0,1.0,,1.0
192.32,12.9,5,,0.0,1.0,0.0,,1.0
44.58,11.2,4,,,0.0,0.0,0.0,2.0
140.16,6.5,5,,,1.0,1.0,,3.0
91.13,10.1,2,,1.0,1.0,0.0,,3.0
