Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
28.97,16.1,4,1.0,,0.0,,0.0,4.0
28.99,17.7,5,1.0,,0.0,0.0,1.0,3.0
6.64,23.8,4,0.0,0.0,1.0,0.0,2.0,1.0
18.42,20.3,7,,,0.0,,2.0,1.0
8.22,15.4,4,2.0,1.0,0.0,0.0,0.0,4.0
15.42,19.3,5,2.0,,0.0,,0.0,2.0
19.29,13.1,7,,,0.0,,0.0,1.0
30.75,16.9,5,1.0,,1.0,,0.0,0.0
27.98,12.5,4,1.0,,1.0,,2.0,0.0
32.49,15.6,4,1.0,0.0,1.0,1.0,2.0,
14.6,13.4,7,,0.0,0.0,,0.0,2.0
24.7,20.3,4,1.0,,0.0,,0.0,0.0
15.63,17.5,5,2.0,,1.0,1.0,0.0,1.0
10.03,23.4,5,1.0,0.0,1.0,0.0,1.0,0.0
4.09,18.7,5,0.0,0.0,1.0,1.0,2.0,4.0
29.34,21.7,4,1.0,,1.0,1.0,0.0,4.0
6.74,21.6,4,0.0,0.0,1.0,0.0,2.0,3.0
8.46,16.2,5,2.0,1.0,0.0,,0.0,4.0
6.16,14.8,4,0.0,1.0,1.0,1.0,0.0,4.0
12.6,19.7,7,,0.0,0.0,1.0,1.0,2.0
16.41,20.4,4,1.0,0.0,1.0,0.0,2.0,0.0
10.85,22.6,5,2.0,,0.0,,2.0,2.0
24.64,16.2,4,1.0,0.0,1.0,1.0,1.0,
8.69,22.4,5,0.0,2.0,1.0,1.0,1.0,3.0
20.86,23.4,4,1.0,,1.0,1.0,1.0,4.0
6.54,17.4,5,0.0,1.0,1.0,,1.0,
15.01,15.4,5,1.0,2.0,1.0,,1.0,2.0
13.43,16.4,4,2.0,1.0,1.0,0.0,0.0,0.0
26.62,19.0,5,1.0,,1.0,0.0,0.0,1.0
19.33,17.5,4,1.0,1.0,1.0,1.0,1.0,2.0
23.35,19.0,4,1.0,,0.0,1.0,2.0,3.0
14.27,14.5,5,2.0,1.0,1.0,1.0,1.0,3.0
13.18,14.5,5,2.0,0.0,1.0,1.0,2.0,0.0
13.41,22.7,5,1.0,1.0,1.0,0.0,0.0,1.0
5.66,19.6,5,0.0,2.0,0.0,1.0,1.0,4.0
20.89,21.4,4,1.0,1.0,1.0,,1.0,
27.38,23.9,4,1.0,,1.0,0.0,2.0,2.0
32.35,15.8,4,1.0,1.0,1.0,1.0,1.0,1.0
30.15,15.8,4,1.0,0.0,0.0,1.0,2.0,
7.32,16.3,5,0.0,2.0,1.0,1.0,1.0,4.0
15.27,13.4,5,1.0,0.0,1.0,0.0,1.0,4.0
12.1,23.3,7,,2.0,0.0,1.0,0.0,
8.24,22.0,5,0.0,,1.0,0.0,1.0,4.0
24.54,22.1,4,1.0,1.0,0.0,,0.0,0.0
13.53,14.4,5,1.0,,1.0,0.0,2.0,4.0
6.04,13.9,4,0.0,,0.0,,1.0,4.0
12.97,13.6,5,1.0,1.0,0.0,,2.0,3.0
15.03,22.1,5,1.0,2.0,0.0,,0.0,0.0
17.05,16.2,5,2.0,0.0,0.0,,2.0,2.0
17.51,17.5,4,1.0,0.0,1.0,1.0,0.0,3.0
10.1,19.6,5,1.0,,1.0,,2.0,1.0
31.16,12.4,4,1.0,,0.0,1.0,0.0,3.0
10.91,19.4,5,1.0,0.0,0.0,1.0,2.0,
28.09,19.3,7,,0.0,1.0,,2.0,1.0
11.76,22.7,4,2.0,,1.0,,2.0,3.0
19.32,16.7,7,,1.0,0.0,,0.0,2.0
31.54,14.5,5,1.0,0.0,0.0,1.0,0.0,4.0
18.26,13.9,7,,0.0,1.0,0.0,1.0,4.0
22.57,13.5,4,1.0,1.0,0.0,,0.0,1.0
33.89,21.7,4,1.0,0.0,0.0,0.0,2.0,0.0
7.55,22.9,4,0.0,2.0,1.0,0.0,1.0,0.0
9.63,13.3,5,0.0,,0.0,0.0,0.0,
11.03,22.1,7,,2.0,0.0,,0.0,0.0
12.03,15.9,4,1.0,0.0,1.0,0.0,1.0,
29.83,14.8,5,1.0,2.0,1.0,,2.0,
25.69,21.5,5,1.0,,1.0,1.0,0.0,2.0
13.65,18.8,4,2.0,0.0,0.0,,1.0,3.0
6.08,22.1,4,0.0,,0.0,1.0,1.0,4.0
19.67,23.7,7,,,1.0,0.0,0.0,
18.0,14.4,4,2.0,,0.0,1.0,0.0,2.0
17.28,14.5,7,,1.0,0.0,,2.0,3.0
8.09,18.2,5,0.0,,0.0,,2.0,
4.49,16.9,5,0.0,2.0,0.0,1.0,2.0,2.0
31.08,23.6,5,1.0,,1.0,,0.0,3.0
4.87,14.1,5,0.0,2.0,1.0,1.0,2.0,2.0
18.46,18.5,7,,,0.0,0.0,2.0,
7.8,18.9,5,0.0,,0.0,0.0,2.0,4.0
26.04,18.0,7,,2.0,0.0,,0.0,
17.77,13.0,7,,2.0,1.0,,1.0,4.0
25.98,12.9,7,,1.0,0.0,,1.0,0.0
31.23,12.7,4,1.0,,0.0,1.0,0.0,2.0
14.6,12.3,4,1.0,2.0,0.0,,1.0,1.0
11.77,21.4,5,1.0,2.0,0.0,,1.0,
19.3,13.5,4,1.0,2.0,0.0,1.0,0.0,
11.68,17.5,7,,,1.0,,0.0,2.0
12.67,17.0,5,1.0,0.0,1.0,,0.0,1.0
14.33,17.9,5,1.0,,0.0,1.0,2.0,1.0
17.59,13.4,4,2.0,1.0,1.0,,2.0,
6.8,16.5,4,0.0,2.0,1.0,,0.0,2.0
17.49,22.2,5,1.0,,1.0,1.0,2.0,1.0
9.47,23.8,4,0.0,,0.0,,2.0,4.0
20.45,18.8,7,,,0.0,,0.0,0.0
22.16,21.5,7,,,0.0,,0.0,0.0
31.51,21.2,5,1.0,0.0,1.0,,0.0,0.0
5.78,12.4,5,0.0,,0.0,1.0,0.0,4.0
19.55,13.5,7,,0.0,0.0,,0.0,2.0
32.63,23.8,5,1.0,2.0,1.0,0.0,2.0,3.0
15.61,23.0,4,2.0,,1.0,0.0,2.0,2.0
22.28,15.2,7,,,1.0,0.0,2.0,2.0
8.3,20.0,4,0.0,2.0,0.0,0.0,2.0,
19.04,22.3,4,1.0,,1.0,,2.0,1.0
7.81,23.0,5,0.0,2.0,0.0,1.0,1.0,2.0
8.74,12.2,4,0.0,0.0,1.0,0.0,0.0,4.0
30.44,13.0,5,1.0,1.0,0.0,,2.0,0.0
14.57,20.4,5,2.0,,1.0,0.0,2.0,0.0
17.05,16.3,4,1.0,1.0,1.0,1.0,0.0,3.0
22.77,16.5,7,,0.0,1.0,0.0,0.0,4.0
11.69,18.7,7,,,0.0,1.0,2.0,3.0
26.99,18.8,7,,1.0,0.0,0.0,0.0,2.0
11.53,19.0,5,2.0,0.0,0.0,0.0,0.0,0.0
28.2,20.3,4,1.0,1.0,1.0,1.0,0.0,0.0
26.17,15.6,7,,,0.0,,1.0,0.0
13.89,22.4,5,2.0,1.0,0.0,0.0,2.0,0.0
33.76,16.4,5,1.0,2.0,0.0,0.0,0.0,
22.01,21.4,4,1.0,,1.0,,0.0,4.0
11.94,13.9,5,1.0,0.0,0.0,1.0,1.0,
9.69,14.8,5,2.0,,0.0,,1.0,3.0
16.38,21.6,4,1.0,2.0,0.0,,1.0,2.0
13.66,15.9,4,2.0,,0.0,,2.0,3.0
23.5,14.0,5,1.0,2.0,1.0,0.0,2.0,0.0
12.83,19.5,4,2.0,1.0,0.0,,0.0,3.0
21.53,20.6,4,1.0,1.0,1.0,1.0,0.0,4.0
5.99,15.6,5,0.0,0.0,1.0,0.0,1.0,2.0
4.33,21.3,5,0.0,0.0,1.0,0.0,2.0,
24.96,16.5,5,1.0,,1.0,1.0,0.0,2.0
4.91,20.7,5,0.0,,0.0,,1.0,3.0
5.2,21.5,4,0.0,1.0,1.0,1.0,0.0,
25.89,13.0,5,1.0,0.0,1.0,0.0,1.0,3.0
26.27,23.3,5,1.0,2.0,0.0,0.0,0.0,2.0
6.53,19.0,5,0.0,,0.0,,0.0,4.0
12.19,21.2,4,1.0,2.0,1.0,,1.0,3.0
27.41,15.2,7,,1.0,1.0,,2.0,2.0
14.1,13.0,7,,0.0,0.0,,1.0,1.0
20.32,18.1,7,,0.0,0.0,1.0,1.0,3.0
18.02,23.7,7,,,1.0,1.0,2.0,1.0
11.82,23.5,5,2.0,,0.0,1.0,2.0,
24.31,23.5,7,,2.0,0.0,,2.0,2.0
15.28,13.4,4,2.0,,1.0,1.0,2.0,
21.37,13.7,5,1.0,,1.0,1.0,1.0,
4.16,15.9,5,0.0,2.0,0.0,0.0,1.0,3.0
20.3,13.9,7,,1.0,0.0,0.0,0.0,4.0
17.0,18.6,4,1.0,1.0,1.0,0.0,2.0,0.0
17.39,18.9,5,1.0,0.0,1.0,1.0,1.0,0.0
33.3,19.5,4,1.0,0.0,1.0,0.0,0.0,0.0
12.14,18.5,5,1.0,,0.0,1.0,1.0,1.0
10.39,21.7,4,,1.0,1.0,1.0,1.0,3.0
30.03,12.1,5,1.0,1.0,0.0,,1.0,2.0
19.92,12.8,4,1.0,0.0,0.0,1.0,1.0,2.0
7.28,13.5,5,0.0,2.0,1.0,1.0,1.0,4.0
12.09,21.4,7,,,1.0,,0.0,1.0
31.64,13.7,4,1.0,2.0,0.0,0.0,1.0,
7.46,12.4,5,0.0,0.0,1.0,,1.0,2.0
14.28,21.2,5,1.0,1.0,0.0,0.0,0.0,
24.78,20.4,7,,0.0,0.0,,1.0,2.0
10.95,13.2,5,2.0,0.0,0.0,1.0,0.0,2.0
26.32,12.5,7,,,1.0,1.0,1.0,0.0
5.31,18.0,5,0.0,2.0,1.0,0.0,0.0,
8.88,16.6,5,0.0,,0.0,,2.0,4.0
34.21,22.7,4,1.0,2.0,1.0,0.0,0.0,4.0
33.66,20.9,5,1.0,,1.0,,0.0,4.0
17.21,13.1,7,,1.0,0.0,,2.0,1.0
20.91,18.8,4,1.0,,0.0,0.0,2.0,0.0
17.66,21.9,4,2.0,1.0,1.0,,0.0,4.0
7.88,19.4,4,0.0,0.0,0.0,1.0,2.0,
6.24,20.7,5,0.0,0.0,1.0,0.0,0.0,4.0
10.76,12.6,4,2.0,,1.0,0.0,1.0,
14.53,18.5,7,,1.0,1.0,0.0,0.0,
11.18,12.5,5,1.0,,1.0,,0.0,2.0
13.72,14.3,5,2.0,,1.0,1.0,0.0,1.0
34.51,16.3,4,1.0,,0.0,0.0,0.0,2.0
12.1,12.0,7,,,0.0,,1.0,
27.2,13.1,4,1.0,,1.0,0.0,1.0,1.0
21.83,20.6,5,1.0,0.0,1.0,0.0,0.0,1.0
11.0,13.8,5,2.0,,1.0,0.0,0.0,0.0
18.65,21.5,5,1.0,2.0,0.0,0.0,2.0,0.0
17.8,23.3,5,2.0,,0.0,0.0,2.0,3.0
9.48,14.3,4,0.0,1.0,1.0,1.0,1.0,4.0
18.27,18.9,7,,2.0,0.0,1.0,2.0,
13.75,22.2,5,1.0,,0.0,1.0,1.0,2.0
11.1,23.2,7,,1.0,0.0,1.0,2.0,2.0
9.52,22.5,5,0.0,0.0,1.0,1.0,1.0,4.0
19.65,16.2,4,1.0,2.0,0.0,1.0,0.0,0.0
31.99,15.6,5,1.0,0.0,0.0,,2.0,
16.76,15.2,4,2.0,2.0,1.0,0.0,0.0,1.0
23.09,12.2,4,1.0,1.0,1.0,1.0,1.0,4.0
34.04,14.4,5,1.0,1.0,0.0,1.0,2.0,0.0
28.38,12.4,4,1.0,,0.0,1.0,1.0,0.0
6.48,17.3,4,0.0,2.0,0.0,0.0,0.0,2.0
23.73,21.9,5,1.0,,0.0,1.0,1.0,2.0
7.88,18.5,4,0.0,2.0,0.0,0.0,1.0,
17.8,20.4,7,,1.0,0.0,0.0,1.0,4.0
4.83,21.7,4,0.0,2.0,0.0,0.0,1.0,4.0
30.92,15.1,5,1.0,,0.0,0.0,0.0,4.0
22.39,22.6,7,,,0.0,1.0,2.0,2.0
31.24,23.0,5,1.0,0.0,1.0,,1.0,3.0
4.83,17.0,4,0.0,,0.0,,1.0,3.0
27.24,21.9,4,1.0,,1.0,,0.0,2.0
10.55,14.8,5,2.0,,0.0,0.0,2.0,1.0
32.09,21.8,4,1.0,1.0,1.0,1.0,1.0,4.0
18.91,17.7,7,,,1.0,1.0,0.0,
18.9,18.5,4,1.0,,1.0,,0.0,
6.68,17.5,4,0.0,,1.0,0.0,0.0,4.0
5.57,12.0,5,0.0,1.0,1.0,0.0,0.0,
6.22,14.1,4,0.0,0.0,0.0,0.0,2.0,3.0
27.4,21.4,5,1.0,,1.0,1.0,0.0,0.0
27.16,21.2,4,1.0,,1.0,,1.0,2.0
15.0,19.9,5,2.0,,0.0,0.0,1.0,2.0
31.39,19.6,4,1.0,1.0,0.0,1.0,0.0,1.0
22.43,20.3,7,,0.0,0.0,,0.0,4.0
9.41,12.3,4,2.0,2.0,1.0,0.0,1.0,0.0
29.54,18.6,7,,2.0,0.0,0.0,0.0,0.0
11.64,22.4,5,2.0,1.0,1.0,,2.0,3.0
32.22,23.1,5,1.0,,0.0,,2.0,2.0
18.07,15.8,4,1.0,2.0,1.0,,1.0,1.0
17.56,20.8,4,1.0,1.0,0.0,,1.0,1.0
29.98,15.5,7,,,1.0,,0.0,3.0
28.9,20.4,4,1.0,2.0,1.0,0.0,2.0,0.0
15.15,12.9,4,2.0,,1.0,1.0,0.0,2.0
27.57,20.1,5,,0.0,1.0,0.0,0.0,
19.85,17.7,5,1.0,,1.0,0.0,2.0,2.0
19.85,15.4,4,1.0,,1.0,1.0,2.0,0.0
33.51,18.4,4,1.0,0.0,1.0,0.0,2.0,
24.2,21.0,7,,1.0,0.0,0.0,0.0,
5.63,18.6,4,0.0,2.0,1.0,,1.0,
17.44,22.2,4,2.0,2.0,0.0,,2.0,2.0
28.21,12.3,7,,,0.0,,2.0,2.0
16.11,23.6,4,2.0,,1.0,,1.0,0.0
14.5,12.9,7,,0.0,0.0,1.0,2.0,3.0
31.68,17.5,5,1.0,,1.0,,2.0,
31.21,17.5,5,1.0,0.0,1.0,1.0,1.0,
8.58,17.1,5,2.0,,1.0,0.0,0.0,
24.72,16.3,7,,1.0,0.0,,2.0,3.0
8.66,22.7,4,0.0,1.0,0.0,0.0,1.0,1.0
21.38,18.9,5,1.0,2.0,1.0,1.0,0.0,2.0
12.26,22.9,5,1.0,,1.0,1.0,1.0,
34.63,20.7,5,1.0,,0.0,,1.0,1.0
9.56,15.6,5,2.0,,1.0,1.0,2.0,4.0
5.17,12.5,4,0.0,,1.0,1.0,0.0,
16.57,17.1,7,,2.0,0.0,,0.0,
14.38,13.2,4,2.0,2.0,0.0,1.0,2.0,
9.82,17.3,4,0.0,2.0,0.0,,1.0,2.0
22.06,12.1,5,1.0,0.0,1.0,,1.0,1.0
19.42,12.6,7,,1.0,0.0,1.0,1.0,
10.16,14.1,5,1.0,,1.0,,0.0,2.0
14.5,19.3,5,1.0,1.0,1.0,,1.0,3.0
4.61,21.6,5,0.0,1.0,1.0,1.0,2.0,0.0
14.28,20.1,7,,,1.0,1.0,2.0,4.0
8.99,18.3,4,2.0,0.0,0.0,1.0,0.0,3.0
24.59,20.1,4,1.0,1.0,1.0,0.0,1.0,
16.24,16.0,4,1.0,1.0,0.0,,1.0,1.0
17.59,20.8,5,1.0,0.0,1.0,0.0,1.0,4.0
6.96,14.7,5,0.0,2.0,1.0,,2.0,2.0
20.94,17.6,5,1.0,0.0,1.0,0.0,1.0,1.0
14.49,19.0,5,1.0,,0.0,1.0,0.0,3.0
13.59,21.9,5,2.0,1.0,0.0,1.0,2.0,4.0
11.21,14.0,4,1.0,2.0,1.0,1.0,2.0,
17.66,22.3,4,2.0,2.0,1.0,0.0,0.0,0.0
11.22,22.3,5,1.0,,0.0,1.0,1.0,1.0
23.63,17.2,4,1.0,,0.0,1.0,1.0,
10.71,13.7,4,2.0,2.0,0.0,1.0,2.0,4.0
5.47,17.4,4,0.0,1.0,0.0,0.0,1.0,2.0
5.57,20.5,5,0.0,1.0,1.0,,0.0,3.0
24.17,18.3,4,1.0,0.0,0.0,0.0,1.0,0.0
9.5,17.6,5,0.0,1.0,0.0,,0.0,0.0
12.09,20.4,5,1.0,,0.0,1.0,0.0,3.0
11.66,21.2,5,1.0,1.0,0.0,0.0,0.0,4.0
6.75,21.6,5,0.0,1.0,1.0,,2.0,0.0
14.1,21.7,4,1.0,,0.0,0.0,0.0,4.0
4.69,13.9,4,0.0,1.0,1.0,1.0,2.0,0.0
8.17,23.0,5,0.0,,1.0,,0.0,
26.63,20.4,5,1.0,1.0,0.0,0.0,1.0,
22.21,14.7,7,,,0.0,,1.0,3.0
27.29,14.8,7,,0.0,0.0,1.0,2.0,1.0
26.97,15.9,7,,1.0,0.0,,1.0,0.0
27.03,18.9,5,1.0,2.0,1.0,1.0,1.0,1.0
31.15,13.7,5,1.0,,0.0,0.0,1.0,3.0
31.99,14.3,4,1.0,,0.0,1.0,0.0,
22.73,23.8,7,,2.0,0.0,0.0,2.0,4.0
16.35,20.1,7,,2.0,0.0,,0.0,3.0
20.37,13.1,5,1.0,,1.0,,2.0,
11.15,19.6,5,2.0,1.0,1.0,,2.0,1.0
27.36,23.0,4,1.0,,0.0,,2.0,4.0
15.31,15.8,5,1.0,0.0,1.0,1.0,1.0,2.0
6.58,15.6,4,0.0,,0.0,1.0,2.0,1.0
11.71,18.1,7,,1.0,0.0,0.0,0.0,
34.76,21.4,5,1.0,2.0,1.0,0.0,0.0,
9.64,16.7,4,2.0,0.0,1.0,1.0,2.0,1.0
10.21,15.1,7,,1.0,0.0,1.0,1.0,0.0
8.26,15.3,4,0.0,,0.0,0.0,0.0,3.0
8.57,23.8,4,0.0,,0.0,,2.0,
9.87,17.1,5,0.0,,0.0,0.0,2.0,1.0
6.57,21.4,5,0.0,,0.0,,1.0,
17.6,15.7,4,2.0,,1.0,,0.0,4.0
9.62,16.5,5,2.0,,0.0,0.0,2.0,0.0
14.03,12.9,5,1.0,,1.0,1.0,0.0,3.0
29.09,17.5,7,,,0.0,,1.0,
28.77,15.4,4,1.0,0.0,1.0,,2.0,1.0
27.47,15.9,7,,,1.0,,1.0,1.0
12.9,16.0,5,2.0,1.0,0.0,,2.0,3.0
6.99,22.4,5,0.0,,0.0,1.0,0.0,3.0
26.43,21.8,7,,2.0,0.0,0.0,0.0,3.0
14.91,12.9,4,2.0,,0.0,0.0,2.0,0.0
18.76,19.5,4,1.0,1.0,1.0,1.0,0.0,1.0
26.21,17.5,5,1.0,1.0,1.0,0.0,0.0,0.0
9.53,22.6,4,2.0,2.0,0.0,1.0,2.0,4.0
18.35,19.2,4,1.0,,1.0,,2.0,0.0
10.47,12.4,5,2.0,0.0,1.0,,1.0,
22.37,15.3,7,,,0.0,,2.0,4.0
7.09,12.6,4,0.0,2.0,0.0,,0.0,
15.57,15.3,4,2.0,2.0,0.0,1.0,1.0,0.0
7.72,23.9,5,0.0,,1.0,1.0,1.0,
18.5,13.6,4,1.0,0.0,1.0,,0.0,0.0
15.62,23.7,5,1.0,0.0,1.0,1.0,2.0,2.0
4.74,21.5,4,0.0,1.0,0.0,1.0,0.0,3.0
26.12,17.2,7,,,1.0,,1.0,2.0
9.25,14.6,4,0.0,2.0,0.0,,2.0,2.0
13.98,14.8,4,2.0,,1.0,0.0,1.0,1.0
8.16,14.4,5,2.0,0.0,0.0,1.0,2.0,3.0
16.22,20.6,5,1.0,,1.0,0.0,2.0,
29.3,23.1,4,1.0,0.0,0.0,0.0,0.0,4.0
28.81,17.4,4,1.0,,0.0,1.0,2.0,
20.54,21.4,4,,,0.0,0.0,0.0,3.0
14.04,21.7,4,2.0,0.0,1.0,0.0,1.0,
30.29,21.2,4,1.0,0.0,0.0,,0.0,4.0
10.56,12.6,4,,1.0,0.0,1.0,1.0,0.0
4.57,13.4,5,0.0,,1.0,0.0,0.0,4.0
6.86,14.5,5,0.0,1.0,0.0,0.0,0.0,1.0
14.08,19.4,4,2.0,1.0,0.0,1.0,0.0,
33.75,19.5,5,1.0,,0.0,,2.0,0.0
28.29,14.3,5,1.0,,0.0,1.0,1.0,
25.95,23.4,5,1.0,,1.0,1.0,0.0,2.0
13.59,16.6,5,1.0,,0.0,,0.0,4.0
24.87,20.5,7,,,0.0,,1.0,0.0
8.43,19.4,4,0.0,,0.0,0.0,0.0,4.0
29.22,22.5,4,1.0,0.0,1.0,0.0,2.0,2.0
21.35,20.0,7,,1.0,1.0,0.0,1.0,2.0
4.67,13.8,5,0.0,2.0,1.0,1.0,0.0,4.0
24.34,18.8,7,,2.0,0.0,,2.0,1.0
13.64,13.0,4,2.0,,1.0,,0.0,1.0
13.89,16.0,5,2.0,,1.0,1.0,0.0,3.0
8.18,20.5,4,0.0,0.0,1.0,,1.0,2.0
28.59,19.5,7,,1.0,1.0,0.0,1.0,3.0
9.29,13.3,4,0.0,0.0,0.0,0.0,1.0,0.0
16.02,16.3,5,1.0,2.0,1.0,,2.0,4.0
27.74,13.8,4,1.0,,1.0,,0.0,4.0
8.95,19.9,5,2.0,1.0,0.0,0.0,1.0,1.0
7.99,22.3,4,0.0,0.0,1.0,0.0,0.0,0.0
30.95,22.3,5,1.0,,1.0,0.0,2.0,3.0
24.92,12.4,7,,1.0,0.0,1.0,0.0,4.0
20.32,21.6,7,,,1.0,1.0,2.0,0.0
8.13,12.1,5,0.0,2.0,0.0,0.0,0.0,4.0
30.1,13.1,5,1.0,,0.0,1.0,1.0,
17.58,22.2,5,1.0,,1.0,,0.0,4.0
9.52,23.4,4,0.0,0.0,1.0,,0.0,0.0
18.36,13.9,7,,,0.0,,1.0,
13.56,13.9,5,2.0,,0.0,,2.0,4.0
13.79,20.3,4,2.0,2.0,1.0,0.0,2.0,3.0
4.67,17.4,4,0.0,2.0,1.0,1.0,0.0,1.0
26.79,13.9,7,,1.0,1.0,,2.0,4.0
25.56,22.6,4,1.0,0.0,1.0,0.0,1.0,2.0
20.67,18.8,4,,0.0,0.0,1.0,2.0,
9.75,17.3,4,0.0,0.0,0.0,0.0,0.0,2.0
8.23,20.1,5,0.0,,0.0,0.0,2.0,
10.45,22.3,7,,0.0,1.0,,1.0,2.0
19.88,20.3,4,1.0,,1.0,0.0,0.0,
16.97,17.0,4,2.0,0.0,0.0,0.0,2.0,
4.28,12.5,5,0.0,,0.0,1.0,1.0,2.0
17.48,18.5,7,,1.0,1.0,1.0,1.0,3.0
26.08,12.3,5,1.0,,1.0,0.0,0.0,
9.96,13.5,4,0.0,,0.0,,0.0,2.0
15.34,23.9,5,1.0,0.0,0.0,,1.0,1.0
28.17,14.8,5,1.0,1.0,0.0,1.0,0.0,
29.92,13.7,5,1.0,,1.0,1.0,2.0,0.0
8.17,22.9,5,0.0,1.0,1.0,0.0,0.0,
28.33,21.5,5,1.0,1.0,0.0,1.0,0.0,2.0
9.01,23.6,4,0.0,2.0,0.0,0.0,1.0,4.0
28.16,15.6,4,1.0,,0.0,1.0,2.0,3.0
15.42,21.7,4,1.0,2.0,0.0,,2.0,4.0
25.87,18.4,4,,0.0,1.0,,1.0,0.0
8.95,23.0,4,0.0,1.0,0.0,0.0,1.0,0.0
21.52,21.8,5,1.0,,1.0,1.0,1.0,0.0
8.51,18.8,4,2.0,0.0,1.0,1.0,2.0,0.0
23.51,20.5,4,1.0,,1.0,,2.0,0.0
29.52,13.1,4,1.0,0.0,1.0,0.0,2.0,0.0
7.69,18.3,4,0.0,0.0,0.0,1.0,2.0,4.0
31.36,21.7,5,1.0,2.0,0.0,0.0,2.0,
22.85,13.4,7,,,1.0,0.0,2.0,4.0
8.89,13.5,5,0.0,2.0,0.0,1.0,2.0,
4.07,14.9,4,0.0,2.0,1.0,,0.0,1.0
7.08,17.4,4,0.0,2.0,0.0,0.0,0.0,4.0
8.99,22.7,5,2.0,,0.0,0.0,0.0,0.0
13.6,12.9,4,1.0,1.0,0.0,1.0,1.0,1.0
34.49,17.4,4,1.0,0.0,1.0,0.0,1.0,3.0
13.28,12.6,5,1.0,,0.0,1.0,2.0,
11.51,15.7,4,1.0,1.0,0.0,0.0,1.0,3.0
11.11,18.2,4,1.0,2.0,0.0,0.0,1.0,4.0
15.54,15.6,4,1.0,,1.0,1.0,1.0,2.0
26.09,23.4,4,1.0,2.0,1.0,,2.0,4.0
4.21,16.0,4,0.0,,1.0,0.0,0.0,
8.28,12.8,5,2.0,0.0,1.0,1.0,0.0,2.0
29.64,18.0,5,1.0,1.0,0.0,,2.0,2.0
27.26,17.4,5,1.0,,0.0,1.0,0.0,3.0
20.63,12.1,5,1.0,1.0,1.0,,0.0,2.0
15.72,23.0,7,,2.0,1.0,,1.0,
32.01,13.7,5,1.0,0.0,1.0,1.0,0.0,
16.94,13.5,5,1.0,0.0,0.0,1.0,2.0,4.0
31.54,17.6,4,1.0,,0.0,,1.0,2.0
13.61,21.9,7,,1.0,0.0,,1.0,2.0
14.01,15.7,5,1.0,0.0,0.0,0.0,0.0,1.0
11.19,23.4,5,1.0,,0.0,0.0,2.0,1.0
14.96,21.4,7,,0.0,1.0,,1.0,2.0
22.16,12.9,5,,,1.0,0.0,1.0,2.0
12.78,22.7,4,1.0,,1.0,1.0,1.0,4.0
22.43,16.3,4,1.0,,1.0,1.0,2.0,1.0
8.72,16.6,5,2.0,,0.0,0.0,0.0,2.0
6.09,13.4,4,0.0,0.0,1.0,1.0,0.0,1.0
17.66,17.5,7,,2.0,1.0,,1.0,
9.17,22.6,4,0.0,,0.0,1.0,1.0,1.0
8.77,14.1,5,0.0,2.0,1.0,1.0,2.0,1.0
23.82,15.0,7,,2.0,0.0,0.0,0.0,0.0
7.69,16.5,4,0.0,,1.0,0.0,1.0,4.0
5.84,23.7,5,0.0,,0.0,,1.0,0.0
8.99,20.6,5,0.0,2.0,0.0,0.0,1.0,4.0
6.38,20.0,5,0.0,,0.0,1.0,1.0,
6.31,19.5,4,0.0,0.0,1.0,1.0,0.0,
32.6,20.7,4,1.0,,1.0,1.0,1.0,3.0
21.8,13.8,5,1.0,,1.0,,0.0,0.0
12.69,12.4,5,2.0,,1.0,,0.0,1.0
15.28,12.4,5,1.0,2.0,1.0,1.0,2.0,3.0
18.53,19.0,7,,0.0,0.0,1.0,0.0,1.0
27.99,13.9,7,,,1.0,1.0,1.0,1.0
6.04,19.6,5,0.0,0.0,0.0,1.0,0.0,2.0
8.29,23.8,5,0.0,2.0,1.0,,1.0,0.0
9.06,20.6,5,2.0,,1.0,1.0,0.0,2.0
12.72,19.6,5,2.0,,1.0,,2.0,3.0
11.92,12.3,5,2.0,,0.0,1.0,0.0,
7.33,13.8,5,0.0,1.0,1.0,,1.0,
18.2,20.6,5,1.0,2.0,1.0,1.0,0.0,
5.97,21.4,4,0.0,1.0,0.0,1.0,1.0,
14.87,16.9,7,,2.0,1.0,,0.0,
6.3,17.3,5,0.0,0.0,1.0,1.0,1.0,0.0
16.84,19.6,5,2.0,1.0,1.0,0.0,0.0,3.0
5.24,23.2,4,0.0,,0.0,0.0,0.0,3.0
5.62,19.4,5,0.0,2.0,1.0,,2.0,3.0
11.79,20.3,4,2.0,,0.0,,2.0,4.0
33.61,20.5,4,1.0,,1.0,1.0,2.0,4.0
10.88,18.5,5,1.0,0.0,0.0,,2.0,1.0
22.48,22.5,4,1.0,0.0,0.0,1.0,1.0,0.0
28.55,23.6,7,,2.0,0.0,,2.0,3.0
17.72,21.4,4,2.0,0.0,1.0,,0.0,
33.03,14.0,5,1.0,,0.0,1.0,1.0,0.0
11.98,23.2,4,2.0,2.0,1.0,0.0,0.0,3.0
17.59,22.8,4,1.0,,1.0,1.0,2.0,3.0
17.99,12.5,5,2.0,1.0,0.0,,1.0,1.0
19.8,22.8,7,,,0.0,,0.0,2.0
10.26,16.4,4,1.0,,1.0,0.0,1.0,2.0
